PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
92,2024-10-13,13:18:15.90,1,7,"McFarland, Carter",1000101628,Right,ASH_UNI,"Mastri, Kaiden",1000370431,Right,ASH_UNI,Undefined,3,Bottom,0,3,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,88.65493,-2.033512,-3.47569,2100.098899,244.824307,2:15,5.35668,2.29629,6.42955,-25.14336,10.3017,19.14879,1.38821,0.69367,80.003,-6.791734,-0.007211,0.428499,84.55023,-26.331857,-4.192655,,,,,3.3569,3.3569,-15.287358,0.023496,-11.10595,6.4237,-2.05667,50,5.20045,7.04012,-128.46412,-5.31464,-18.25384,30.6974,-21.61597,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,2295fd20-8987-11ef-9b2d-a753a00dd5ee,87.96399,1.29402,,8.65193,,,,0.63052,1.29402,-0.69393,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:18:15.90,2024-10-13T13:18:15.9000190-04:00,2024-10-13T17:18:15.9000190Z,GroundBall,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,acafccb3-3af9-4a03-b030-090d9e1434ea,54.06699,-129.4323,15.3487,5.35732,-4.63287,-10.80799,-2.28779,7.61584,-9.12692,,0.62999,110.98289,,,,,,,,1.29429,-55.07535,,,,,,,,-0.69389,-8.13577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,239.062899,5.523837,2090.346537,0.995356,2:00,-0.096806,-0.856627,-0.506773,-44.375496,42.62008,46.248669,170.50738,-12.232271,0.161176,-0.211875,-0.963914,12.396878,-9.275181,0.211875,-0.161176,0.963914,-12.396878,9.275181,-0.211875,0.161176,0.963914,-170.50738,12.232271,-0.161176,0.211875,-0.963914
93,2024-10-13,13:18:50.82,2,1,"McFarland, Carter",1000101628,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,3,Bottom,1,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.73285,-0.202516,-4.036529,1511.335898,243.865563,2:15,5.08419,2.33545,7.02621,-36.23108,8.4906,14.20044,1.88046,-0.15511,70.76672,-7.076634,-1.438681,0.481316,,,,,,,,,,,,-8.85969,5.03662,-2.09391,50,5.06005,7.52382,-112.82894,-1.26261,-11.31121,22.3688,-25.74374,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,378618a0-8987-11ef-9b2d-a753a00dd5ee,78.31121,,,6.96613,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:18:50.82,2024-10-13T13:18:50.8285054-04:00,2024-10-13T17:18:50.8285054Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,0a47f484-0fef-4a07-9e24-0529608d49ee,53.47192,-113.51518,11.1844,5.08666,-0.47284,-12.87187,-2.33005,7.87083,-5.6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,247.063233,10.629446,1485.402404,0.982841,2:15,-0.207769,-0.905779,-0.369319,-50.498693,18.640177,10.522613,166.323684,10.416786,0.23254,0.180807,-0.955633,10.713812,13.446641,0.180807,0.23254,0.955633,-10.713812,-13.446641,-0.180807,-0.23254,0.955633,-166.323684,-10.416786,-0.23254,-0.180807,-0.955633
94,2024-10-13,13:19:07.54,2,2,"McFarland, Carter",1000101628,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,3,Bottom,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.89593,1.018731,-2.929649,2215.396313,65.993558,8:15,5.36367,2.16024,6.18024,-48.79747,-2.88571,-9.81512,2.23928,-1.36537,71.2855,-7.99292,-4.697578,0.487678,,,,,,,,,,,,4.17146,-1.30453,-1.93422,50,5.41657,6.13841,-113.03916,0.53597,5.3525,22.20651,-33.84791,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,41a94fa0-8987-11ef-9b2d-a753a00dd5ee,77.28956,,,6.61043,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:19:07.54,2024-10-13T13:19:07.5444350-04:00,2024-10-13T17:19:07.5444350Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,3874fb12-1607-4120-8c64-6d75055ee739,54.31772,-113.88422,11.10325,5.37167,1.82403,-16.92396,-2.16394,5.93472,2.67625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,53.189339,67.121544,861.296337,0.388778,7:45,-0.90255,0.327594,0.279439,59.149775,61.054394,14.984451,140.391061,11.180341,0.625445,0.193898,-0.755793,14.388847,38.714836,0.193898,0.625445,0.755793,-14.388847,-38.714836,-0.193898,-0.625445,0.755793,-140.391061,-11.180341,-0.625445,-0.193898,-0.755793
95,2024-10-13,13:19:27.11,2,3,"McFarland, Carter",1000101628,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,3,Bottom,1,1,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.94753,0.670124,-2.698006,1971.572743,75.666217,8:30,5.34629,2.23193,6.47964,-47.61617,-0.84504,-9.58945,1.9943,-1.04634,70.04581,-8.196982,-4.436236,0.492221,,,,,,,,,,,,4.13276,-0.14512,-2.03844,50,5.37326,5.59063,-111.67719,-0.03,5.14066,22.9381,-32.35456,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,4d11d7e0-8987-11ef-9b2d-a753a00dd5ee,76.57622,,,6.90172,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:19:27.11,2024-10-13T13:19:27.1145086-04:00,2024-10-13T17:19:27.1145086Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,3c8aedfe-5806-47a5-a44e-d0f09f393350,54.01732,-112.4993,11.46905,5.35356,1.12961,-16.17728,-2.23551,5.40639,2.57033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,42.452298,55.694385,1111.19222,0.563607,7:30,-0.801052,0.390056,0.454062,-41.357576,62.656317,-70.289951,134.322347,13.346973,0.696097,0.230848,-0.679823,18.755957,44.114678,0.230848,0.696097,0.679823,-18.755957,-44.114678,-0.230848,-0.696097,0.679823,-134.322347,-13.346973,-0.696097,-0.230848,-0.679823
96,2024-10-13,13:19:48.58,2,4,"McFarland, Carter",1000101628,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,3,Bottom,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.78611,-0.811833,-2.794082,1478.276217,243.233696,2:00,5.0044,2.38078,7.1756,-36.60372,7.52544,12.0704,1.2176,0.85304,71.25804,-7.751637,-0.574223,0.478117,,,,,,,,,,,,-7.33185,4.71422,-2.22115,50,4.94634,5.15722,-113.1008,-2.45675,-9.44385,21.70519,-26.10189,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,59dd4b80-8987-11ef-9b2d-a753a00dd5ee,78.83518,,,6.52806,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:19:48.58,2024-10-13T13:19:48.5815934-04:00,2024-10-13T17:19:48.5815934Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,688aa900-e8ef-4317-a4a0-5f1fe612d902,53.32268,-113.73667,10.8526,5.00711,-1.69207,-13.05095,-2.37628,5.43388,-4.72192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,248.681314,14.804038,1429.205402,0.966805,2:15,-0.259572,-0.904179,-0.339237,-46.548508,21.403155,11.483809,163.21996,13.277083,0.280982,0.22966,-0.931829,13.845298,16.318799,0.22966,0.280982,0.931829,-13.845298,-16.318799,-0.22966,-0.280982,0.931829,-163.21996,-13.277083,-0.280982,-0.22966,-0.931829
97,2024-10-13,13:20:06.53,2,5,"McFarland, Carter",1000101628,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,3,Bottom,1,2,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.54278,-1.329179,-4.582006,2110.263047,234.336029,1:45,5.43002,2.27002,6.73261,-22.17017,12.25694,15.30757,2.36381,-0.65028,80.57584,-5.578073,-1.80165,0.4223,,,,,,,,,,,,-9.54583,7.27544,-1.97262,50,5.33355,9.79689,-129.66109,-3.61542,-15.97509,31.40006,-19.9985,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,649373b0-8987-11ef-9b2d-a753a00dd5ee,89.25504,,,8.96694,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:20:06.53,2024-10-13T13:20:06.5327742-04:00,2024-10-13T17:20:06.5327742Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,bbfe2175-bc1b-4057-a501-301d49457d02,53.76299,-130.56919,15.70003,5.42975,-3.03705,-9.99925,-2.26263,10.2589,-7.98754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,237.778387,9.014627,2084.197866,0.987648,2:00,-0.178893,-0.838952,-0.513961,-64.057984,26.496752,21.999433,167.861193,-17.178073,0.2009,-0.295342,-0.93403,17.547077,-11.589621,0.295342,-0.2009,0.93403,-17.547077,11.589621,-0.295342,0.2009,0.93403,-167.861193,17.178073,-0.2009,0.295342,-0.93403
98,2024-10-13,13:20:30.96,2,6,"McFarland, Carter",1000101628,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,3,Bottom,1,2,2,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,78.08824,-0.287648,-2.612798,1556.624742,243.902412,2:15,5.07139,2.12877,7.13923,-36.21778,8.10859,13.29485,1.79216,0.86603,70.66673,-7.192978,-0.16971,0.479184,98.67341,15.123513,-25.304142,1211.883452,97.24494,21.21158,-51.41266,255.81668,252.69911,-30.766022,2.377039,-8.00685,4.90894,-1.97834,50,5.04364,4.76484,-113.44961,-1.41713,-10.25178,24.16155,-25.88875,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,7331f9a0-8987-11ef-9b2d-a753a00dd5ee,78.6596,22.21634,,7.42151,,,,1.84207,1.90195,-0.91142,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:20:30.96,2024-10-13T13:20:30.9677694-04:00,2024-10-13T17:20:30.9677694Z,LineDrive,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,ada94392-d1a4-4882-afe9-dfc769913b9c,53.35755,-114.16243,12.08077,5.07418,-0.65334,-12.94438,-2.12337,5.06729,-5.12589,109.795862,1.84207,126.3036,-21.7185,4.73638,-1.04578,0.19219,-0.03253,0.00419,-0.00028,1.90195,37.75774,-19.04501,1.59109,-0.23771,0.03396,-0.00256,0.00023,-4E-05,-0.91142,-59.71478,0.44436,1.55528,-0.63196,0.18016,-0.03777,0.00528,-0.00034,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,247.306263,9.975576,1533.0912,0.984882,2:15,-0.185811,-0.909491,-0.371889,-52.09532,12.09386,10.046419,164.896442,10.780864,0.255965,0.187053,-0.948416,11.157081,14.8308,0.187053,0.255965,0.948416,-11.157081,-14.8308,-0.187053,-0.255965,0.948416,-164.896442,-10.780864,-0.255965,-0.187053,-0.948416
99,2024-10-13,13:21:06.98,3,1,"McFarland, Carter",1000101628,Right,ASH_UNI,"Jones, Hunter",1000091694,Right,ASH_UNI,Undefined,3,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.61891,-2.640394,-4.284831,2107.574442,233.423331,1:45,5.39874,2.33131,6.70366,-20.78521,15.3517,18.81796,1.24407,-0.02544,78.68706,-6.645836,-0.864896,0.43266,,,,,,,,,,,,-11.4752,9.40961,-2.05346,50,5.21467,8.81117,-126.82637,-6.39105,-18.29069,31.11012,-17.17577,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,88893b60-8987-11ef-9b2d-a753a00dd5ee,87.11787,,,8.93185,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:21:06.98,2024-10-13T13:21:06.9843070-04:00,2024-10-13T17:21:06.9843070Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,1579a70d-846b-449d-b363-298b1263c328,53.79394,-127.75362,15.55506,5.39753,-5.87912,-8.58789,-2.32421,9.35634,-9.14534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,242.053265,-2.963368,2104.756176,0.998663,2:00,0.057057,-0.878884,-0.473611,-52.369671,24.27296,41.499594,162.651151,-5.312963,0.296908,-0.092596,-0.950406,5.564632,-17.271966,0.092596,-0.296908,0.950406,-5.564632,17.271966,-0.092596,0.296908,0.950406,-162.651151,5.312963,-0.296908,0.092596,-0.950406
100,2024-10-13,13:21:50.03,3,2,"McFarland, Carter",1000101628,Right,ASH_UNI,"Jones, Hunter",1000091694,Right,ASH_UNI,Undefined,3,Bottom,1,1,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.94146,-1.027088,-4.327645,2031.235341,254.115941,2:30,5.46101,2.23089,6.41876,-30.19683,6.86426,19.18056,1.99764,-0.15657,78.09203,-6.719601,-0.85935,0.438158,,,,,,,,,,,,-11.49568,4.32796,-1.92988,50,5.37405,8.78087,-125.87675,-3.17547,-18.05548,30.57526,-25.3764,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,a23dbcc0-8987-11ef-9b2d-a753a00dd5ee,86.02481,,,8.84943,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:21:50.03,2024-10-13T13:21:50.0334718-04:00,2024-10-13T17:21:50.0334718Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,8f42d8cb-0261-40fa-a1e7-0f0e18664b58,54.07813,-126.86346,15.28763,5.46331,-2.35654,-12.6882,-2.22264,9.36354,-9.02774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,240.525162,1.777587,2030.257852,0.999519,2:00,-0.052485,-0.870569,-0.489239,-47.639286,34.078094,44.136452,164.731455,-9.782865,0.259514,-0.169915,-0.950674,10.133523,-15.041234,0.169915,-0.259514,0.950674,-10.133523,15.041234,-0.169915,0.259514,0.950674,-164.731455,9.782865,-0.259514,0.169915,-0.950674
101,2024-10-13,13:22:19.19,3,3,"McFarland, Carter",1000101628,Right,ASH_UNI,"Jones, Hunter",1000091694,Right,ASH_UNI,Undefined,3,Bottom,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.82457,0.91711,-2.783774,2119.272,82.332932,8:45,5.40508,2.3173,6.54584,-49.0155,-0.41862,-16.55284,2.16256,-1.61696,68.39179,-8.246181,-5.784776,0.501736,,,,,,,,,,,,7.61406,0.05823,-2.11886,50,5.44898,5.91208,-109.93284,0.41837,9.06763,24.36219,-32.10472,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,b3b29430-8987-11ef-9b2d-a753a00dd5ee,75.12398,,,7.43278,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:22:19.19,2024-10-13T13:22:19.1904382-04:00,2024-10-13T17:22:19.1904382Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,1091a992-6d11-4254-b273-75ae362f9397,53.94948,-110.80462,12.1811,5.41345,1.56722,-16.05236,-2.32462,5.58761,4.53381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,49.672853,52.783636,1281.792056,0.604827,7:45,-0.768934,0.473784,0.429265,-50.85804,56.958066,-75.152974,133.52994,8.510516,0.717031,0.147991,-0.68115,12.25794,45.809914,0.147991,0.717031,0.68115,-12.25794,-45.809914,-0.147991,-0.717031,0.68115,-133.52994,-8.510516,-0.717031,-0.147991,-0.68115
102,2024-10-13,13:23:06.26,3,4,"McFarland, Carter",1000101628,Right,ASH_UNI,"Jones, Hunter",1000091694,Right,ASH_UNI,Undefined,3,Bottom,1,2,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.99693,-0.637679,-4.994361,2119.540118,233.857173,1:45,5.4397,2.37237,6.49783,-22.40733,12.93568,15.85891,2.98486,-0.90195,79.65106,-4.92917,-2.130286,0.427881,,,,,,,,,,,,-9.89725,7.36268,-2.02801,50,5.38516,10.59884,-128.69495,-2.06127,-16.25812,31.81997,-20.07947,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,cfaebba0-8987-11ef-9b2d-a753a00dd5ee,88.09093,,,9.34587,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:23:06.26,2024-10-13T13:23:06.2674046-04:00,2024-10-13T17:23:06.2674046Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,d5c374b6-22d9-429c-b591-0d0a73874f94,53.99601,-129.67921,15.90998,5.43931,-1.44017,-10.03973,-2.36363,11.10173,-8.12906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,240.025497,2.257368,2117.895311,0.999224,2:00,-0.073101,-0.86596,-0.494741,-44.168636,37.117412,42.827251,167.55126,-7.172902,0.213879,-0.124864,-0.968847,7.343739,-12.349771,0.124864,-0.213879,0.968847,-7.343739,12.349771,-0.124864,0.213879,0.968847,-167.55126,7.172902,-0.213879,0.124864,-0.968847
103,2024-10-13,13:23:31.57,3,5,"McFarland, Carter",1000101628,Right,ASH_UNI,"Jones, Hunter",1000091694,Right,ASH_UNI,Undefined,3,Bottom,1,2,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.08302,-0.433536,-2.461921,1839.581974,88.244518,9:00,5.34902,2.39224,6.48386,-46.3964,1.07402,-14.3458,1.08424,-1.065,69.97695,-9.035852,-5.064257,0.495887,,,,,,,,,,,,6.88622,1.03988,-2.21295,50,5.29798,5.20672,-110.56241,-2.08606,8.44965,21.31434,-30.89809,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,decfb800-8987-11ef-9b2d-a753a00dd5ee,76.01011,,,6.10607,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:23:31.57,2024-10-13T13:23:31.5772542-04:00,2024-10-13T17:23:31.5772542Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,abb68ff2-554e-498a-b648-bfb75377cc9e,54.01655,-111.33404,10.65717,5.35325,-0.96748,-15.44905,-2.39591,4.90082,4.22482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,44.346091,52.418366,1121.944787,0.609891,7:30,-0.776219,0.4203,0.469928,-17.747611,62.822681,-65.244223,126.87995,22.200358,0.740597,0.377847,-0.555651,34.215983,47.782304,0.377847,0.740597,0.555651,-34.215983,-47.782304,-0.377847,-0.740597,0.555651,-126.87995,-22.200358,-0.740597,-0.377847,-0.555651
104,2024-10-13,13:24:08.00,4,1,"McFarland, Carter",1000101628,Right,ASH_UNI,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,3,Bottom,2,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.43857,-0.562719,-3.194857,2038.424986,236.768641,2:00,5.44265,2.51702,6.56263,-25.42135,10.61965,14.28418,2.80751,0.77543,79.12034,-5.390663,-0.602143,0.432086,,,,,,,,,,,,-8.41867,6.12902,-2.30199,50,5.39322,6.5198,-126.85174,-1.97203,-13.56023,28.72558,-22.30183,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,f481eb00-8987-11ef-9b2d-a753a00dd5ee,87.23372,,,8.31823,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:24:08.00,2024-10-13T13:24:08.0072830-04:00,2024-10-13T17:24:08.0072830Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,487c28e7-7c96-4823-8e63-a62cc2070a6a,53.93255,-127.73916,14.36279,5.44349,-1.28305,-11.15092,-2.50988,6.93872,-6.78012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,241.645291,6.632542,2024.782468,0.993307,2:00,-0.133036,-0.875227,-0.465059,-52.436018,31.240614,32.600325,164.903634,-8.566455,0.257538,-0.148956,-0.954718,8.867873,-14.924008,0.148956,-0.257538,0.954718,-8.867873,14.924008,-0.148956,0.257538,0.954718,-164.903634,8.566455,-0.257538,0.148956,-0.954718
105,2024-10-13,13:24:31.13,4,2,"McFarland, Carter",1000101628,Right,ASH_UNI,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,3,Bottom,2,0,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.04191,-2.17267,-3.909404,2090.498222,224.64342,1:30,5.37477,2.43554,6.51952,-19.88037,15.10454,13.66505,1.71903,-0.01818,80.40276,-5.983817,-1.434258,0.425708,,,,,,,,,,,,-8.3543,8.96516,-2.1683,50,5.21445,8.26753,-128.95828,-5.43413,-13.87608,30.24053,-17.28337,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241013-AshlandUniversity-Private-1,02569140-8988-11ef-9b2d-a753a00dd5ee,88.54058,,,8.63915,,,,,,,808cf4b5-6c1c-4ee9-ab7f-04d67b1f83f2,2024-10-13,17:24:31.13,2024-10-13T13:24:31.1320000-04:00,2024-10-13T17:24:31.1320000Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,2f16ddb0-7214-4bdf-bb34-70d0adb4b619,53.97565,-129.88722,15.12027,5.37322,-4.90322,-8.64168,-2.42881,8.69378,-6.93804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.31946,1.898503,0.886784,1.011719,0.12535,1.58239,0.04983,-4.9762,6.34066,1.82616,64.724,6.25898,60.05415,-4.88939,74.69144,-5.77444,6.38177,13.33102,-13.27451,1.84804,59.45797,-1.89305,High,High,High,,,High,High,High,240.371655,5.212585,2081.852897,0.995864,2:00,-0.0914,-0.868478,-0.48723,-48.491376,33.572361,42.593465,163.650933,-11.085611,0.276236,-0.192276,-0.94166,11.540462,-16.035701,0.192276,-0.276236,0.94166,-11.540462,16.035701,-0.192276,0.276236,0.94166,-163.650933,11.085611,-0.276236,0.192276,-0.94166
