PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
34,2024-10-06,12:14:52.71,1,3,"Test11, Ola11",10112878,Right,TeamX,"Hunt, Colton",10050479,Right,ASH_UNI,Undefined,1,Bottom,0,1,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.46714,-0.108482,-1.958657,2044.036812,225.956653,1:30,5.10871,1.71055,6.45981,-22.23269,16.42056,15.60375,3.15628,1.21104,76.48556,-4.368938,0.870844,0.44747,,,,,,,,,,,,-8.75193,9.00847,-1.5786,50,5.09101,3.61008,-122.67178,-0.80846,-13.19453,26.67403,-18.59281,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,1ed6cc20-83fe-11ef-9b2d-a753a00dd5ee,84.2345,,,7.98158,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:14:52.71,2024-10-06T12:14:52.7198396-04:00,2024-10-06T16:14:52.7198396Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,d9f77b05-b4b2-4d5f-9c12-4a86d8b8bcc8,54.0366,-123.54639,13.33702,5.10753,-0.19882,-9.2964,-1.70406,4.04271,-6.59727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,228.971427,-5.549518,2034.456395,0.995313,1:45,0.075739,-0.750662,-0.656331,-29.376038,24.600647,54.408958,166.021084,1.484153,0.241484,0.0259,-0.970059,1.529426,13.974131,0.0259,0.241484,0.970059,-1.529426,-13.974131,-0.0259,-0.241484,0.970059,-166.021084,-1.484153,-0.241484,-0.0259,-0.970059
35,2024-10-06,12:15:24.69,1,4,"Test11, Ola11",10112878,Right,TeamX,"Hunt, Colton",10050479,Right,ASH_UNI,Undefined,1,Bottom,0,1,2,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,72.84821,1.958776,-4.437535,1378.50721,240.194394,2:00,5.04484,1.64826,7.24905,-42.00561,8.63556,12.06225,3.32264,-1.36956,66.09573,-6.052063,-2.226451,0.512181,,,,,,,,,,,,-7.79918,4.6017,-1.39766,50,5.14514,7.84197,-105.6133,2.71901,-8.72255,19.63422,-27.02752,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,31f95390-83fe-11ef-9b2d-a753a00dd5ee,73.59207,,,6.75248,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:15:24.69,2024-10-06T12:15:24.6985404-04:00,2024-10-06T16:15:24.6985404Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,74ea11d2-071e-4ebf-94d3-49f3eb65ff58,53.24649,-106.21513,9.81711,5.0491,3.54746,-13.51376,-1.64213,8.10933,-4.36128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,240.562017,-0.687261,1378.408042,0.999928,2:00,-0.055748,-0.870727,-0.488597,32.912333,2.68609,28.070825,93.278362,64.111365,0.435909,0.899644,-0.024969,88.410193,25.843137,0.899644,0.435909,0.024969,-88.410193,-25.843137,-0.899644,-0.435909,0.024969,-93.278362,-64.111365,-0.435909,-0.899644,-0.024969
36,2024-10-06,12:15:43.45,1,5,"Test11, Ola11",10112878,Right,TeamX,"Hunt, Colton",10050479,Right,ASH_UNI,Undefined,1,Bottom,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,84.7858,0.515848,-2.545525,1952.347326,223.251069,1:30,5.1048,1.83352,6.43239,-20.54666,18.03131,15.67454,3.86714,0.79878,76.37619,-3.450167,0.293172,0.447035,,,,,,,,,,,,-8.92886,9.62638,-1.65867,50,5.132,4.86184,-123.01136,0.59824,-13.49077,27.57159,-17.62935,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,3d1d0aa0-83fe-11ef-9b2d-a753a00dd5ee,84.31661,,,8.40961,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:15:43.45,2024-10-06T12:15:43.4570000-04:00,2024-10-06T16:15:43.4570000Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,eb2bd914-aab8-4af7-8282-362a64d357e1,54.06233,-123.91853,13.7858,5.10278,1.1783,-8.81467,-1.82594,5.30572,-6.74539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.48324,2.186015,1.050419,1.135596,-1.57913,3.67944,-0.81832,-2.70854,5.82803,-1.37858,74.01407,4.89457,-50.76369,-2.66928,70.4609,-2.57253,5.86784,14.44425,-13.46081,-1.44405,-48.04928,4.04902,High,High,High,,,High,Medium,Medium,227.657759,-2.044072,1951.105022,0.999364,1:30,-0.000908,-0.738956,-0.673754,-24.494325,30.378687,54.087895,169.884823,1.591828,0.17556,0.027779,-0.984077,1.616948,10.111232,0.027779,0.17556,0.984077,-1.616948,-10.111232,-0.027779,-0.17556,0.984077,-169.884823,-1.591828,-0.17556,-0.027779,-0.984077
37,2024-10-06,12:16:18.33,2,1,"Test11, Ola11",10112878,Right,TeamX,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,1,Bottom,1,0,0,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.59963,0.505654,-5.463587,1414.146963,248.013442,2:15,4.90589,1.69115,7.40637,-38.36396,9.01725,17.82001,2.16711,-1.76716,67.82631,-6.863377,-2.191074,0.495421,,,,,,,,,,,,-11.52064,5.24028,-1.39749,50,4.92395,9.94327,-109.4493,0.15981,-13.6473,23.53537,-25.9664,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,520dc260-83fe-11ef-9b2d-a753a00dd5ee,76.08165,,,7.77332,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:16:18.33,2024-10-06T12:16:18.3384252-04:00,2024-10-06T16:16:18.3384252Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,ee800626-bf06-41a2-8a7f-6602e2dd1a59,53.08953,-110.11165,11.76768,4.90917,0.89058,-12.9832,-1.68272,10.32735,-6.82365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,243.577528,-7.964481,1400.506321,0.990354,2:00,0.088173,-0.888087,-0.451139,26.635013,-1.030827,26.162745,94.157113,71.254828,0.320514,0.946957,-0.023296,88.590763,18.694023,0.946957,0.320514,0.023296,-88.590763,-18.694023,-0.946957,-0.320514,0.023296,-94.157113,-71.254828,-0.320514,-0.946957,-0.023296
38,2024-10-06,12:16:38.43,2,2,"Test11, Ola11",10112878,Right,TeamX,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,1,Bottom,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.04173,0.545088,-2.686455,2032.095442,230.781459,1:45,5.01393,1.92498,6.56556,-20.26946,16.36336,18.37694,3.82505,0.9919,77.94979,-3.381708,0.649957,0.435619,,,,,,,,,,,,-10.4102,8.76178,-1.74634,50,5.04262,5.18855,-126.22831,0.69802,-16.46171,30.46638,-18.31901,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,5ddcd4a0-83fe-11ef-9b2d-a753a00dd5ee,86.52622,,,9.09194,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:16:38.43,2024-10-06T12:16:38.4336060-04:00,2024-10-06T16:16:38.4336060Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,b351fb68-4ded-4ca9-a57d-3d8e93733f9d,53.92796,-127.17283,15.23319,5.01218,1.26595,-9.15951,-1.91511,5.69889,-8.23085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,232.997757,-0.452689,2032.032016,0.999969,1:45,-0.027905,-0.798626,-0.60118,-33.417243,25.468432,44.582277,164.600825,1.255475,0.265478,0.02191,-0.963868,1.30221,15.395387,0.02191,0.265478,0.963868,-1.30221,-15.395387,-0.02191,-0.265478,0.963868,-164.600825,-1.255475,-0.265478,-0.02191,-0.963868
39,2024-10-06,12:16:54.98,2,3,"Test11, Ola11",10112878,Right,TeamX,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,1,Bottom,1,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.65734,-1.686485,-2.997787,2068.879676,225.410536,1:30,5.04663,1.93368,6.50472,-21.10899,16.29194,15.26343,1.73719,0.45186,78.05424,-5.716712,-0.229633,0.440162,,,,,,,,,,,,-8.87229,9.40225,-1.73032,50,4.91928,5.94111,-124.33098,-4.21685,-13.82115,26.04512,-17.52732,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,67b4f8e0-83fe-11ef-9b2d-a753a00dd5ee,85.63309,,,7.6031,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:16:54.98,2024-10-06T12:16:54.9853372-04:00,2024-10-06T16:16:54.9853372Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,6d7484d6-0754-4b85-bff8-9f6c2ca592b3,53.99272,-125.16458,13.02256,5.04528,-3.65587,-8.76366,-1.92755,6.38347,-6.91057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,230.035992,-4.630679,2062.126423,0.996736,1:45,0.069558,-0.761239,-0.64473,-27.737935,26.412494,66.443424,161.704741,-4.676193,0.312869,-0.081524,-0.946291,4.923959,-18.232214,0.081524,-0.312869,0.946291,-4.923959,18.232214,-0.081524,0.312869,0.946291,-161.704741,4.676193,-0.312869,0.081524,-0.946291
40,,,2,4,"Test11, Ola11",10112878,Right,TeamX,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,1,Bottom,1,2,1,ChangeUp,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,7735c880-83fe-11ef-9b2d-a753a00dd5ee,,,,,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,,,,,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-10-06,12:17:35.40,2,5,"Test11, Ola11",10112878,Right,TeamX,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,1,Bottom,1,3,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.83319,-0.956053,-2.770545,2055.658195,233.706116,1:45,5.17881,1.78197,6.53989,-22.04442,15.93135,20.00863,2.46382,0.90636,77.39224,-5.163628,0.861989,0.443532,69.90474,16.852744,-163.151978,1279.993656,-104.57282,9.30434,-34.12512,140.90728,60.8411,-161.917828,1.653662,-11.29835,9.0063,-1.59797,50,5.1029,5.22921,-123.24064,-2.63162,-17.31897,25.24991,-18.36853,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,7fd56cc0-83fe-11ef-9b2d-a753a00dd5ee,84.98253,13.40095,,7.44095,,,,1.1183,2.35923,-0.87994,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:17:35.40,2024-10-06T12:17:35.4022812-04:00,2024-10-06T16:17:35.4022812Z,LineDrive,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,3554bfce-3ee3-4a90-99ad-29103fdc6e41,53.95849,-124.04902,12.62495,5.17774,-2.04355,-9.18427,-1.77426,5.78367,-8.65949,337.138309,1.11834,-93.91655,7.99946,-0.84721,0.99363,-1.17536,0.854,-0.31692,0.04571,2.35923,29.72332,-21.17814,1.72975,-0.2217,-0.02531,0.04881,-0.01475,0.00094,-0.87993,-28.441,1.33274,0.02809,0.25185,-0.34416,0.25518,-0.09442,0.01347,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,227.981248,0.297621,2055.630462,0.999987,1:30,-0.025161,-0.742899,-0.66893,-35.601835,22.237754,47.052068,164.481316,-5.052802,0.266513,-0.088074,-0.959799,5.242934,-15.456868,0.088074,-0.266513,0.959799,-5.242934,15.456868,-0.088074,0.266513,0.959799,-164.481316,5.052802,-0.266513,0.088074,-0.959799
42,2024-10-06,12:18:01.36,2,6,"Test11, Ola11",10112878,Right,TeamX,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,1,Bottom,1,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,87.17017,0.695664,-1.464326,2071.486315,197.457504,12:30,5.47456,1.27973,6.48181,-16.90552,19.5367,5.73618,4.70474,0.41296,78.40944,-2.604832,-0.423965,0.434484,,,,,,,,,,,,-3.42925,10.32067,-1.17894,50,5.51546,3.00264,-126.49996,1.1517,-5.47407,29.38642,-15.69927,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,8f5a5b10-83fe-11ef-9b2d-a753a00dd5ee,86.75217,,,8.76073,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:18:01.36,2024-10-06T12:18:01.3680028-04:00,2024-10-06T16:18:01.3680028Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,4d49c88a-268a-4c63-b71c-cf051a9243d1,54.01061,-127.42823,14.69321,5.47125,1.64761,-7.84963,-1.27652,3.17556,-2.73703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,219.735196,-6.832274,2056.775977,0.992899,1:15,0.0917,-0.636098,-0.76614,-21.929397,13.403561,56.107332,163.298807,4.585703,0.286461,0.07995,-0.95475,4.786745,16.646171,0.07995,0.286461,0.95475,-4.786745,-16.646171,-0.07995,-0.286461,0.95475,-163.298807,-4.585703,-0.286461,-0.07995,-0.95475
43,2024-10-06,12:18:36.68,3,1,"Test11, Ola11",10112878,Right,TeamX,"Weaver, Gage",1000370420,Right,ASH_UNI,Undefined,1,Bottom,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.55675,2.167916,-2.60029,1745.120474,199.508624,12:45,5.29548,1.61357,6.41024,-50.01416,8.14512,2.08528,3.12385,-0.60504,62.30808,-7.257876,-2.2231,0.548884,,,,,,,,,,,,-1.99165,4.20654,-1.42838,50,5.42905,4.50418,-100.68617,2.57399,-1.99179,20.27605,-27.9672,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,a47c34f0-83fe-11ef-9b2d-a753a00dd5ee,68.67099,,,7.24866,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:18:36.68,2024-10-06T12:18:36.6873500-04:00,2024-10-06T16:18:36.6873500Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,579d49f2-9e05-4c05-af4f-a70490338172,54.08069,-101.50461,10.13803,5.30237,3.70287,-13.9836,-1.61181,4.58458,-0.9959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,168.839518,67.041587,680.706752,0.390063,11:45,-0.93369,0.110277,-0.340677,39.284617,18.944417,1.499047,126.448035,16.945032,0.769473,0.291454,-0.568301,27.151104,50.306588,0.291454,0.769473,0.568301,-27.151104,-50.306588,-0.291454,-0.769473,0.568301,-126.448035,-16.945032,-0.769473,-0.291454,-0.568301
44,2024-10-06,12:18:54.21,3,2,"Test11, Ola11",10112878,Right,TeamX,"Weaver, Gage",1000370420,Right,ASH_UNI,Undefined,1,Bottom,1,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.2794,0.223999,-1.447363,1937.159438,209.120885,1:00,5.69545,1.01713,6.57735,-22.42115,18.50076,9.45894,4.03238,0.47858,73.82172,-4.117633,0.271717,0.460415,,,,,,,,,,,,-5.39831,10.04886,-0.92115,50,5.70113,2.66386,-119.39188,-0.05923,-7.63786,27.22605,-17.95632,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,aec67bf0-83fe-11ef-9b2d-a753a00dd5ee,81.86627,,,8.45768,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:18:54.21,2024-10-06T12:18:54.2149532-04:00,2024-10-06T16:18:54.2149532Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,6d933d9a-55ad-4628-b98b-0a077e1d7cb2,53.91521,-120.28139,13.61302,5.69348,0.52742,-8.97816,-1.01225,2.9134,-3.81893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,213.067055,-4.587528,1930.953385,0.996796,1:00,0.056731,-0.544181,-0.837048,-15.62399,11.664295,40.791201,171.975397,11.206184,0.136937,0.19434,-0.971329,11.314153,7.870628,0.19434,0.136937,0.971329,-11.314153,-7.870628,-0.19434,-0.136937,0.971329,-171.975397,-11.206184,-0.136937,-0.19434,-0.971329
45,2024-10-06,12:19:25.91,3,3,"Test11, Ola11",10112878,Right,TeamX,"Weaver, Gage",1000370420,Right,ASH_UNI,Undefined,1,Bottom,1,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.47396,1.188222,-0.772355,2031.628121,206.040306,12:45,5.62039,1.06834,6.39089,-18.03836,21.98269,10.0269,5.21032,1.19349,74.81084,-2.344643,1.043532,0.455319,,,,,,,,,,,,-5.40587,11.4178,-1.01673,50,5.69693,1.23866,-121.08112,2.12282,-7.87625,27.73474,-15.5385,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,c19cb820-83fe-11ef-9b2d-a753a00dd5ee,82.78255,,,8.66311,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:19:25.91,2024-10-06T12:19:25.9128732-04:00,2024-10-06T16:19:25.9128732Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,5bbcd1c4-6f55-46de-8daf-cfcb3487e5ae,54.10079,-122.01683,13.86737,5.61646,2.64705,-7.76925,-1.063,1.50439,-3.93813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,214.531061,-8.811622,2007.64948,0.988197,1:15,0.130551,-0.563219,-0.81593,-20.315047,15.775699,59.0297,169.718635,3.709285,0.178108,0.064694,-0.981882,3.769643,10.259593,0.064694,0.178108,0.981882,-3.769643,-10.259593,-0.064694,-0.178108,0.981882,-169.718635,-3.709285,-0.178108,-0.064694,-0.981882
46,2024-10-06,12:19:47.03,3,4,"Test11, Ola11",10112878,Right,TeamX,"Weaver, Gage",1000370420,Right,ASH_UNI,Undefined,1,Bottom,1,2,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,70.79698,2.549784,-1.877227,1381.410857,234.235941,1:45,5.09824,1.81157,6.87415,-45.91467,9.99367,10.52327,3.59847,0.97715,62.39101,-6.262238,0.044775,0.538158,96.68803,7.86534,-46.934514,2527.740631,72.39709,5.76043,-82.81651,144.2158,143.63469,-49.686138,1.166712,-6.32945,4.93433,-1.69561,50,5.24437,3.03645,-102.49717,3.54294,-6.44694,23.6407,-27.14812,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,ce57b100-83fe-11ef-9b2d-a753a00dd5ee,70.03975,8.2401,,8.40597,,,,2.23694,3.65397,-1.02743,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:19:47.03,2024-10-06T12:19:47.0314396-04:00,2024-10-06T16:19:47.0314396Z,GroundBall,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,c7738916-3a52-454c-9279-5736b07a04ca,53.61773,-103.32822,11.82035,5.10305,4.49729,-13.57406,-1.80633,3.26308,-3.22347,,2.23694,95.92095,-19.02113,4.06345,-0.94394,0.1978,-0.04159,0.00762,-0.00079,3.65397,19.40588,-21.57018,2.39471,-0.50106,0.10912,-0.0214,0.00389,-0.00043,-1.02743,-102.62721,8.35173,-0.31461,-0.08937,0.05842,-0.01615,0.00343,-0.0004,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,242.342211,-13.455801,1343.490736,0.97255,2:00,0.17925,-0.870921,-0.457565,35.830965,2.019966,35.768001,95.736658,20.315396,0.933099,0.347188,-0.093739,74.890735,68.923168,0.347188,0.933099,0.093739,-74.890735,-68.923168,-0.347188,-0.933099,0.093739,-95.736658,-20.315396,-0.933099,-0.347188,-0.093739
47,2024-10-06,12:20:26.11,3,5,"Test11, Ola11",10112878,Right,TeamX,"Weaver, Gage",1000370420,Right,ASH_UNI,Undefined,1,Bottom,1,2,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.52761,1.683593,-1.393471,1737.489793,201.32754,12:45,5.55603,1.34474,6.49925,-24.69761,20.33147,7.30107,5.04411,0.6739,70.46509,-3.09322,-0.069153,0.482967,,,,,,,,,,,,-4.24394,10.52725,-1.25001,50,5.66279,2.50883,-113.8918,2.78625,-5.4746,24.4089,-18.59411,ASH_UNI,TeamX,AshlandUniversity,TeamExclusive,Team,20241006-AshlandUniversity-Private-1,e59231b0-83fe-11ef-9b2d-a753a00dd5ee,78.04343,,,8.06252,,,,,,,4b6c6312-2218-47be-bfdf-827076c306df,2024-10-06,16:20:26.11,2024-10-06T12:20:26.1130652-04:00,2024-10-06T16:20:26.1130652Z,,v3,,exId_trackmanTeamX,,"Test17, Ola17",10113791,Right,TeamX,4ea1c368-f719-4af3-b53b-48cf7cf01068,53.99309,-114.7444,12.20445,5.55412,3.43573,-9.29705,-1.34098,2.70006,-2.7373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,216.299709,-1.829173,1736.604433,0.99949,1:15,-0.005072,-0.59239,-0.805636,-23.579128,15.424002,47.825606,167.737535,0.206428,0.212389,0.003603,-0.977179,0.211247,12.262384,0.003603,0.212389,0.977179,-0.211247,-12.262384,-0.003603,-0.212389,0.977179,-167.737535,-0.206428,-0.212389,-0.003603,-0.977179
