PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
61,2024-10-17,16:01:45.11,4,2,"Allen, Hunter",22,Right,ASH_UNI,"Mastri, Kaden",8,Left,ASH_UNI,Undefined,2,Bottom,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.49914,-0.380761,-1.772706,2221.912288,252.765579,2:30,5.04729,2.30714,6.59537,-30.99305,6.47233,16.79528,2.11553,2.0821,77.75838,-6.220022,1.283864,0.440541,,,,,,,,,,,,-9.29229,3.92571,-2.19195,50,5.00878,3.20759,-124.2355,-1.73219,-14.39013,27.01383,-26.09468,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,a3076690-8cc2-11ef-9a3c-fd361caa9e7d,85.55942,,,7.74076,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:01:45.11,2024-10-17T16:01:45.1150000-04:00,2024-10-17T20:01:45.1150000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,686899f3-575b-4209-a5fe-0fecb1f9d258,53.90112,-125.08088,13.50691,5.05021,-0.91556,-13.04734,-2.29938,3.65792,-7.19506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,259.949579,-7.060457,2205.063539,0.992417,2:45,0.123988,-0.97635,-0.177112,80.4253,19.259527,-78.63768,124.002314,80.0888,0.142691,0.985076,-0.096255,84.419158,8.203618,0.985076,0.142691,0.096255,-84.419158,-8.203618,-0.985076,-0.142691,0.096255,-124.002314,-80.0888,-0.142691,-0.985076,-0.096255
62,2024-10-17,16:02:05.45,4,3,"Allen, Hunter",22,Right,ASH_UNI,"Mastri, Kaden",8,Left,ASH_UNI,Undefined,2,Bottom,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.46584,-3.048921,-2.857286,2473.295559,216.950655,1:15,5.56252,1.91807,6.70598,-14.53839,16.44084,11.49075,1.5574,0.26118,84.91947,-5.886109,-0.765547,0.400596,,,,,,,,,,,,-7.04709,10.04867,-1.73255,50,5.35396,6.37185,-136.88477,-7.65466,-13.10765,35.76244,-13.48342,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,af1f8fc0-8cc2-11ef-9a3c-fd361caa9e7d,94.09088,,,9.54638,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:02:05.45,2024-10-17T16:02:05.4570000-04:00,2024-10-17T20:02:05.4570000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,eb1cd980-8a00-46cf-bd73-ecc8874d0f25,53.79047,-137.87151,17.88122,5.56003,-7.28263,-6.74171,-1.91334,6.73351,-6.55383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.87787,2.141074,0.756992,1.384082,3.33689,1.75325,-0.28812,-1.32404,5.93892,-0.52987,127.27592,5.60469,7.176,-1.08089,103.3684,-7.64547,6.00675,17.0603,-12.52329,-0.61172,3.03626,1.86006,High,High,High,,,High,High,High,228.247605,19.422293,2332.548584,0.943093,1:30,-0.325575,-0.720266,-0.61255,-43.651777,-16.062173,-33.950351,177.517527,7.614152,0.042932,0.132501,-0.990253,7.62122,2.460571,0.132501,0.042932,0.990253,-7.62122,-2.460571,-0.132501,-0.042932,0.990253,-177.517527,-7.614152,-0.042932,-0.132501,-0.990253
63,2024-10-17,16:02:38.55,4,4,"Allen, Hunter",22,Right,ASH_UNI,"Mastri, Kaden",8,Left,ASH_UNI,Undefined,2,Bottom,2,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.54094,-1.281951,-1.493579,2362.662603,210.88312,1:00,5.62082,1.86639,6.84053,-14.22076,16.91084,9.45961,3.26615,1.29238,84.48517,-4.068989,0.234667,0.40158,,,,,,,,,,,,-5.42146,9.65371,-1.77331,50,5.53287,3.15602,-135.86576,-3.35624,-10.00534,33.29198,-14.35811,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,c2ecaf10-8cc2-11ef-9a3c-fd361caa9e7d,93.86038,,,9.05577,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:02:38.55,2024-10-17T16:02:38.5530000-04:00,2024-10-17T20:02:38.5530000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,bc064a5c-8f7c-4790-bfd2-4b92e3326923,53.65337,-136.75804,16.64599,5.61766,-2.97142,-7.17905,-1.86149,3.42418,-5.00267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,225.48036,19.835684,2222.484928,0.94067,1:30,-0.341315,-0.678131,-0.650879,-38.894892,33.872142,29.850601,170.332707,-13.642514,0.163189,-0.235863,-0.957986,13.83154,-9.392036,0.235863,-0.163189,0.957986,-13.83154,9.392036,-0.235863,0.163189,0.957986,-170.332707,13.642514,-0.163189,0.235863,-0.957986
64,2024-10-17,16:02:58.98,4,5,"Allen, Hunter",22,Right,ASH_UNI,"Mastri, Kaden",8,Left,ASH_UNI,Undefined,2,Bottom,2,3,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.20908,-0.892195,-3.631269,2480.691375,219.214498,1:15,5.38012,2.05127,6.99561,-15.0017,15.53772,11.81127,3.3171,-0.27043,85.12935,-3.825625,-1.472556,0.397742,78.37254,10.651481,-173.059801,1138.284761,,,,129.5621,57.1788,-171.18158,1.316034,-7.4276,8.87894,-1.83168,50,5.31985,8.22183,-136.73164,-2.47961,-13.89573,33.4652,-15.56309,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,cf09ba40-8cc2-11ef-9a3c-fd361caa9e7d,94.76596,9.13405,,9.07973,,,,1.07569,3.2158,0.30551,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:02:58.98,2024-10-17T16:02:58.9820000-04:00,2024-10-17T20:02:58.9820000Z,GroundBall,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,f433da71-c70f-4018-9580-2ce759587ccf,53.50104,-137.58586,16.7326,5.37807,-2.08236,-7.78154,-2.04607,8.57652,-6.94787,298.76289,1.07569,-112.13793,11.87909,-1.21323,0.27465,-0.04877,0.0075,-0.00134,0.00015,3.2158,21.24602,-19.96508,1.76227,-0.27414,0.06424,-0.01032,0.00129,-0.00012,0.30551,-13.65002,-1.51537,0.22399,-0.03813,0.00759,-0.00128,0.00018,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,228.590778,23.782629,2270.035961,0.915082,1:30,-0.430079,-0.692512,-0.579189,-47.146019,35.240892,10.47752,173.34319,-9.726293,0.114256,-0.168942,-0.978981,9.791036,-6.560701,0.168942,-0.114256,0.978981,-9.791036,6.560701,-0.168942,0.114256,0.978981,-173.34319,9.726293,-0.114256,0.168942,-0.978981
65,2024-10-17,16:03:23.52,4,6,"Allen, Hunter",22,Right,ASH_UNI,"Mastri, Kaden",8,Left,ASH_UNI,Undefined,2,Bottom,2,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.41975,-0.921474,-3.395879,2298.564156,217.135242,1:15,5.61764,1.78031,7.06951,-15.78765,14.3417,10.10949,3.46385,-0.464,85.84612,-3.988756,-1.544883,0.395063,64.82046,32.999884,-138.948783,2623.689494,,,,,61.23559,,,-6.40827,8.24603,-1.57896,50,5.55676,7.75643,-137.15433,-2.58684,-12.13641,31.96636,-16.55716,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,ddabc2a0-8cc2-11ef-9a3c-fd361caa9e7d,95.40866,31.08895,,8.57363,,,,0.32061,3.41565,0.46831,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:03:23.52,2024-10-17T16:03:23.5220000-04:00,2024-10-17T20:03:23.5220000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,c920035e-ca70-4bec-a487-0e239a0cf791,53.42784,-137.95094,15.98318,5.61608,-2.17423,-8.27858,-1.77602,8.05887,-6.06821,43.317567,0.32061,-60.12823,1.87748,0.52826,0.17491,-0.85809,1.30431,-0.94012,0.26598,3.41565,51.77833,-23.78002,2.25824,-0.0779,-0.97751,1.49337,-1.05304,0.29105,0.46831,-52.36274,7.36418,-0.95385,-0.07358,0.71296,-1.02776,0.71669,-0.19647,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,223.886315,28.132816,2027.004769,0.881857,1:30,-0.498462,-0.618833,-0.607109,-49.133603,-35.195831,-54.83289,170.135003,1.695935,0.171252,0.029595,-0.984783,1.721371,9.860632,0.029595,0.171252,0.984783,-1.721371,-9.860632,-0.029595,-0.171252,0.984783,-170.135003,-1.695935,-0.171252,-0.029595,-0.984783
66,2024-10-17,16:03:51.83,4,7,"Allen, Hunter",22,Right,ASH_UNI,"Mastri, Kaden",8,Left,ASH_UNI,Undefined,2,Bottom,2,3,2,Slider,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,80.54969,0.708472,1.283339,2410.753433,67.19678,8:15,5.21547,2.06616,6.44453,-48.20062,-5.64752,-16.8667,1.8499,1.83995,73.35412,-8.2498,-1.781572,0.469501,,,,,,,,,,,,9.13871,-2.64626,-2.15062,50,5.24534,-2.00394,-117.06171,-0.02516,12.51908,24.73185,-35.79913,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,ee9c27d0-8cc2-11ef-9a3c-fd361caa9e7d,80.28184,,,7.19557,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:03:51.83,2024-10-17T16:03:51.8320000-04:00,2024-10-17T20:03:51.8320000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,30bf4d39-e70e-4f04-85e0-68805f53aee6,54.05397,-117.91509,12.36592,5.2249,1.2101,-17.89956,-2.07402,-2.43592,6.25954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,45.081114,39.176675,1868.820214,0.775202,7:30,-0.636981,0.556695,0.533241,-5.505665,9.833737,69.91771,131.680115,12.00715,0.730529,0.208034,-0.650423,17.73656,46.930739,0.208034,0.730529,0.650423,-17.73656,-46.930739,-0.208034,-0.730529,0.650423,-131.680115,-12.00715,-0.730529,-0.208034,-0.650423
67,2024-10-17,16:04:24.60,5,1,"Allen, Hunter",22,Right,ASH_UNI,"Hunt, Colton",9,Right,ASH_UNI,Undefined,2,Bottom,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.75425,-0.133976,-0.550068,2340.370537,46.87984,7:30,5.46775,1.85697,7.18929,-53.95428,-10.84599,-13.0619,0.85019,0.2702,72.38685,-10.228477,-2.961707,0.472554,,,,,,,,,,,,6.88213,-5.41079,-1.82209,50,5.44533,1.49719,-114.70745,-1.65627,9.05919,23.60044,-39.29645,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,02249d00-8cc3-11ef-9a3c-fd361caa9e7d,79.76317,,,6.3674,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:04:24.60,2024-10-17T16:04:24.6030000-04:00,2024-10-17T20:04:24.6030000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,e592596d-2656-43c9-b863-0e9dcc935cd2,53.31219,-115.3869,11.80022,5.47673,-0.52493,-19.64822,-1.86144,1.23637,4.5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,43.096382,30.961198,2006.904941,0.857516,7:30,-0.509791,0.584674,0.631086,-44.604873,-36.27875,-57.147853,128.798766,14.234825,0.755422,0.245897,-0.607348,22.041504,49.062284,0.245897,0.755422,0.607348,-22.041504,-49.062284,-0.245897,-0.755422,0.607348,-128.798766,-14.234825,-0.755422,-0.245897,-0.607348
68,2024-10-17,16:04:45.24,5,2,"Allen, Hunter",22,Right,ASH_UNI,"Hunt, Colton",9,Right,ASH_UNI,Undefined,2,Bottom,2,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.19261,-1.850029,-2.467791,2435.289042,212.512407,1:00,5.83337,1.51314,6.86881,-13.15379,18.1132,10.85961,3.04893,0.16755,84.44871,-4.436871,-0.484419,0.402452,,,,,,,,,,,,-6.46174,10.46497,-1.35933,50,5.71029,5.39814,-135.31186,-4.64789,-11.8712,32.03155,-12.94832,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,0e5fde90-8cc3-11ef-9a3c-fd361caa9e7d,93.65691,,,8.7439,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:04:45.24,2024-10-17T16:04:45.2450000-04:00,2024-10-17T20:04:45.2450000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,53fbd64a-dddd-4568-936d-3f3833cc21de,53.62644,-136.16762,16.01577,5.82984,-4.30196,-6.47416,-1.50778,5.71529,-5.9356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,223.134635,16.986857,2329.041757,0.956372,1:30,-0.30069,-0.662977,-0.6856,-38.399766,-17.611103,-28.050089,170.547957,8.886828,0.162251,0.154483,-0.974582,9.007149,9.337554,0.154483,0.162251,0.974582,-9.007149,-9.337554,-0.154483,-0.162251,0.974582,-170.547957,-8.886828,-0.162251,-0.154483,-0.974582
69,2024-10-17,16:05:03.97,5,3,"Allen, Hunter",22,Right,ASH_UNI,"Hunt, Colton",9,Right,ASH_UNI,Undefined,2,Bottom,2,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.78392,-1.946741,-2.155529,2497.243608,207.621624,1:00,5.74768,1.54226,6.96247,-15.06532,16.3219,7.98355,2.71921,0.24559,84.24137,-4.882702,-0.694244,0.403225,,,,,,,,,,,,-4.89866,9.60378,-1.41108,50,5.6215,4.76904,-134.78899,-4.92881,-8.93464,31.64816,-14.65771,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,1997e0f0-8cc3-11ef-9a3c-fd361caa9e7d,93.47734,,,8.54255,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:05:03.97,2024-10-17T16:05:03.9780000-04:00,2024-10-17T20:05:03.9780000Z,,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,0cce77eb-1249-4dce-b507-0696287e7645,53.53396,-135.61622,15.82408,5.74533,-4.54568,-7.32886,-1.53879,5.00257,-4.46732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,217.66918,26.090512,2242.775523,0.8981,1:15,-0.447333,-0.563454,-0.69456,-46.92881,-22.355981,-46.195981,169.964738,-0.530549,0.174247,-0.00926,-0.984658,0.538791,-10.034827,0.00926,-0.174247,0.984658,-0.538791,10.034827,-0.00926,0.174247,0.984658,-169.964738,0.530549,-0.174247,0.00926,-0.984658
70,2024-10-17,16:05:27.30,5,4,"Allen, Hunter",22,Right,ASH_UNI,"Hunt, Colton",9,Right,ASH_UNI,Undefined,2,Bottom,2,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,94.23637,-2.839269,-1.694741,2378.092044,206.692666,1:00,5.78403,1.48328,6.69683,-14.38119,16.45036,7.73166,1.98607,0.57744,85.43153,-5.630962,-0.285998,0.39964,95.88326,-4.537577,11.542091,,,,,17.33773,17.33773,9.359881,0.119244,-4.60618,9.8804,-1.3733,50,5.58905,3.73706,-136.76851,-7.14021,-8.63093,33.19195,-13.66038,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,2776e770-8cc3-11ef-9a3c-fd361caa9e7d,94.31595,1.56616,,8.80484,,,,1.06515,1.56616,-0.62576,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:05:27.30,2024-10-17T16:05:27.3010000-04:00,2024-10-17T20:05:27.3010000Z,GroundBall,v3,,,,"Goddard, Noah",19,Right,ASH_UNI,00460270-4878-4362-b912-030015690220,53.79975,-137.68757,16.59597,5.78152,-6.76196,-6.83019,-1.48009,3.97605,-4.31547,283.596316,1.06546,137.31869,-23.43661,,,,,,,1.56632,-11.14348,-16.71656,,,,,,,-0.62596,28.07247,6.92178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,221.244086,21.07931,2218.958382,0.933083,1:15,-0.349353,-0.632213,-0.691563,-38.646852,-9.264725,-23.045393,169.222603,8.17117,0.185095,0.142131,-0.972388,8.315854,10.666695,0.142131,0.185095,0.972388,-8.315854,-10.666695,-0.142131,-0.185095,0.972388,-169.222603,-8.17117,-0.185095,-0.142131,-0.972388
71,2024-10-17,16:07:50.80,1,1,"Beaver, Brenden",11,Left,ASH_UNI,"Witt, Seth",20,Left,ASH_UNI,Undefined,3,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,72.56376,1.962234,1.782754,1855.587971,110.059206,9:45,5.76627,-1.53874,6.11584,-43.95632,9.37351,-20.51533,3.91902,-1.59957,65.62056,-6.270786,-1.91328,0.525601,,,,,,,,,,,,11.03674,4.80236,1.41199,50,5.89435,-2.56046,-105.22807,2.42053,12.20198,20.18534,-26.86467,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,7d0118f0-8cc3-11ef-9a3c-fd361caa9e7d,71.71297,,,6.9432,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:07:50.80,2024-10-17T16:07:50.8090000-04:00,2024-10-17T20:07:50.8090000Z,,v3,,,,"Peltz, Ben",4,Right,ASH_UNI,f225051a-f02a-43d2-9483-cc60605ace93,54.37924,-106.06479,10.09267,5.77093,3.53411,-13.43234,1.52862,-3.06625,6.10099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,108.408522,-1.566305,1854.894654,0.999626,9:30,0.069586,0.946982,-0.313659,64.505743,-24.55695,10.348013,175.017077,2.789336,0.086756,0.048664,-0.99504,2.799901,4.977004,0.048664,0.086756,0.99504,-2.799901,-4.977004,-0.048664,-0.086756,0.99504,-175.017077,-2.789336,-0.086756,-0.048664,-0.99504
72,2024-10-17,16:08:02.50,1,2,"Beaver, Brenden",11,Left,ASH_UNI,"Witt, Seth",20,Left,ASH_UNI,Undefined,3,Top,0,1,0,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.04251,-2.313462,4.878377,2126.252462,124.230277,10:15,5.58994,-1.69861,6.0305,-26.13249,12.76694,-16.79887,1.26091,1.43001,77.42296,-7.206656,1.867773,0.448893,,,,,,,,,,,,9.97804,7.64914,1.32515,50,5.39444,-9.81003,-122.98244,-5.78109,15.20415,25.54533,-20.5186,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,83f83d50-8cc3-11ef-9a3c-fd361caa9e7d,83.96749,,,7.61954,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:08:02.50,2024-10-17T16:08:02.5020000-04:00,2024-10-17T20:08:02.5020000Z,,v3,,,,"Peltz, Ben",4,Right,ASH_UNI,f8ead965-f538-4ec6-b618-4d313f625464,54.46512,-123.90644,12.77267,5.59012,-5.03891,-10.2593,1.68993,-10.35998,7.60208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,122.197824,1.304644,2125.701267,0.999741,10:00,-0.011392,0.844385,-0.535615,73.434897,-36.488691,-81.048144,95.551594,-5.618636,0.990528,-0.097907,-0.096277,45.480742,-82.107576,0.097907,-0.990528,0.096277,-45.480742,82.107576,-0.097907,0.990528,0.096277,-95.551594,5.618636,-0.990528,0.097907,-0.096277
73,2024-10-17,16:08:14.59,1,3,"Beaver, Brenden",11,Left,ASH_UNI,"Witt, Seth",20,Left,ASH_UNI,Undefined,3,Top,0,2,0,Slider,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.37447,-1.361907,4.182284,1953.482547,130.335684,10:15,5.72959,-1.73854,5.84011,-25.82297,14.99272,-15.95599,2.30835,0.82558,75.53436,-6.214046,1.329881,0.459817,,,,,,,,,,,,9.37308,8.49095,1.40659,50,5.60338,-8.17358,-120.66106,-3.65285,13.68903,25.52896,-19.77331,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241017-AshlandUniversity-Private-1,8b39d830-8cc3-11ef-9a3c-fd361caa9e7d,81.9727,,,7.84011,,,,,,,3a03c50b-4e0c-4398-be55-53e21f56fb8b,2024-10-17,20:08:14.59,2024-10-17T16:08:14.5980000-04:00,2024-10-17T20:08:14.5980000Z,,v3,,,,"Peltz, Ben",4,Right,ASH_UNI,02271d87-6a72-4781-94e2-fda27c5a427f,54.65522,-121.642,12.76448,5.72915,-2.89307,-9.88666,1.73077,-8.69958,6.84451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,129.500766,-4.279181,1948.036848,0.997212,10:15,0.102418,0.771021,-0.62852,40.597777,-41.524499,41.238411,178.751152,-9.783405,0.021478,-0.169924,-0.985223,9.785684,-1.230683,0.169924,-0.021478,0.985223,-9.785684,1.230683,-0.169924,0.021478,0.985223,-178.751152,9.783405,-0.021478,0.169924,-0.985223
