PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
44,10/5/2024,03:02.8,4,1,"Shunck, RJ",10012310,Right,TOL_ROC,"Howard, Billy",1000076893,Right,ASH_UNI,Undefined,2,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.02384,-3.276731,3.388919,2173.739153,147.228106,11:00,5.55399,-1.47657,7.00414,-18.31048,18.41426,-11.00918,1.0409,0.69032,77.99042,-6.830467,1.374799,0.436165,,,,,,,,,,,,7.00996,11.28804,1.27251,50,5.34669,-7.01368,-124.71357,-7.55226,10.89679,28.12474,-14.62708,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,728b4e20-834c-11ef-9170-d50176def474,86.41787,,,8.03342,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,03:02.8,2024-10-05T15:03:02.8010000-04:00,2024-10-05T19:03:02.8010000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,775332f7-75a9-4cf2-b188-8eee419d93d7,53.49445,-125.49914,14.06237,5.55194,-7.1437,-7.31354,1.47267,-7.31805,5.4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,142.940127,-15.245892,2097.236972,0.964806,10:45,0.274409,0.59552,-0.75502,31.580987,-38.050039,44.142929,179.016915,-17.889774,0.016328,-0.307187,-0.951509,17.89224,-0.935548,0.307187,-0.016328,0.951509,-17.89224,0.935548,-0.307187,0.016328,0.951509,-179.016915,17.889774,-0.016328,0.307187,-0.951509
45,10/5/2024,03:31.4,4,2,"Shunck, RJ",10012310,Right,TOL_ROC,"Howard, Billy",1000076893,Right,ASH_UNI,Undefined,2,Top,0,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.14212,0.743863,0.980667,2621.517108,275.342078,3:15,5.43065,-1.76494,6.44436,-46.78861,0.68862,9.36331,2.21522,-0.08351,69.59693,-7.973438,2.680376,0.495923,,,,,,,,,,,,-4.61225,0.57862,1.69141,50,5.4627,-2.20534,-110.6715,0.14574,-5.66634,21.4928,-31.46319,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,839b9760-834c-11ef-9170-d50176def474,76.00466,,,6.54519,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,03:31.4,2024-10-05T15:03:31.4000000-04:00,2024-10-05T19:03:31.4000000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,c112bf8f-b725-4ee6-8bb9-abd48a023949,54.05454,-111.45613,10.7464,5.43641,1.29435,-15.73159,1.76815,-1.99849,-2.83317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,329.932581,-71.534038,830.34255,0.316741,5:00,0.941542,-0.170994,0.290276,79.344812,21.602974,27.714632,147.734215,36.433974,0.429503,0.593896,-0.680305,41.120469,25.435999,0.593896,0.429503,0.680305,-41.120469,-25.435999,-0.593896,-0.429503,0.680305,-147.734215,-36.433974,-0.429503,-0.593896,-0.680305
46,10/5/2024,03:49.8,4,3,"Shunck, RJ",10012310,Right,TOL_ROC,"Howard, Billy",1000076893,Right,ASH_UNI,Undefined,2,Top,0,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.29604,-0.716094,3.123708,2614.858141,289.489245,3:45,5.42654,-1.83379,6.38245,-48.8057,-1.62799,8.63063,0.69965,1.76181,70.62069,-9.70686,4.686205,0.494356,,,,,,,,,,,,-3.66335,-0.28606,1.60478,50,5.35228,-6.32854,-110.83637,-2.75214,-4.54756,20.19369,-32.52917,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,8e8f3dc0-834c-11ef-9170-d50176def474,76.24553,,,5.67535,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,03:49.8,2024-10-05T15:03:49.7630000-04:00,2024-10-05T19:03:49.7630000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,6a459293-6fbc-4582-8202-a9047ea42205,54.11851,-111.58422,10.09684,5.4319,-1.54748,-16.26459,1.83603,-6.16013,-2.27378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,334.756794,-70.746124,862.261248,0.329755,5:15,0.928092,-0.128818,0.349357,52.946208,27.203159,6.022331,144.312243,40.467997,0.443808,0.649023,-0.617902,46.407129,26.347087,0.649023,0.443808,0.617902,-46.407129,-26.347087,-0.649023,-0.443808,0.617902,-144.312243,-40.467997,-0.443808,-0.649023,-0.617902
47,10/5/2024,04:11.1,4,4,"Shunck, RJ",10012310,Right,TOL_ROC,"Howard, Billy",1000076893,Right,ASH_UNI,Undefined,2,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,1,,86.72218,-1.849852,3.011756,2181.808217,142.910742,10:45,5.54813,-1.52921,6.93197,-19.09501,16.58603,-11.69465,2.27001,0.24042,79.4987,-5.522252,0.874115,0.429923,50.36711,-60.046728,-83.802809,,,,,2.00037,2.00037,-49.898973,0.034836,7.0804,9.69784,1.34471,50,5.42548,-6.22486,-126.01882,-4.52523,11.39834,25.34744,-16.56207,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,9b402480-834c-11ef-9170-d50176def474,87.67264,2.24407,,7.22347,,,,1.14891,2.24407,-0.24448,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,04:11.1,2024-10-05T15:04:11.0820000-04:00,2024-10-05T19:04:11.0820000Z,GroundBall,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,52b56c46-797d-4207-8a08-e5e770712fe7,53.56709,-126.73428,12.67372,5.54661,-4.05775,-8.28104,1.52496,-6.54659,5.69917,,1.14877,4.00728,,,,,,,,2.24639,-64.41744,,,,,,,,-0.24316,-36.90449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,141.755337,-15.898635,2098.349327,0.961748,10:45,0.29391,0.603874,-0.740913,34.725289,-45.157627,39.253121,174.21832,18.178373,0.09571,0.311976,-0.945257,18.265163,5.492205,0.311976,0.09571,0.945257,-18.265163,-5.492205,-0.311976,-0.09571,0.945257,-174.21832,-18.178373,-0.09571,-0.311976,-0.945257
48,10/5/2024,04:50.6,5,1,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.85923,-3.255097,3.759022,2164.666742,149.401863,11:00,5.55731,-1.48455,6.98728,-18.35316,18.03962,-9.99438,1.05827,1.10578,78.93341,-6.782095,1.932568,0.434189,,,,,,,,,,,,6.40024,10.89296,1.25643,50,5.35015,-7.85224,-124.57061,-7.51517,10.0844,24.38497,-15.01083,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,b2c801e0-834c-11ef-9170-d50176def474,86.81111,,,6.92582,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,04:50.6,2024-10-05T15:04:50.6380000-04:00,2024-10-05T19:04:50.6380000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,44f99f77-5fc4-47f6-8db3-cffa25646aa0,53.51257,-125.25632,12.19249,5.55554,-7.09307,-7.50542,1.48122,-8.13582,5.0422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,142.516806,-13.586166,2104.094486,0.972018,10:45,0.251078,0.603885,-0.756494,20.385857,-43.270812,60.183217,177.256728,15.638652,0.046089,0.26957,-0.961877,15.655715,2.641645,0.26957,0.046089,0.961877,-15.655715,-2.641645,-0.26957,-0.046089,0.961877,-177.256728,-15.638652,-0.046089,-0.26957,-0.961877
49,10/5/2024,05:08.5,5,2,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.51747,-2.184116,4.651397,2212.623112,141.125712,10:45,5.60294,-1.5132,6.91643,-19.76194,16.96836,-12.77233,1.95974,1.66728,78.64153,-5.97062,2.324701,0.436198,,,,,,,,,,,,8.00178,9.95241,1.22482,50,5.45814,-9.64632,-124.02937,-5.20747,12.53532,23.48671,-16.58289,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,bd75c5a0-834c-11ef-9170-d50176def474,86.41132,,,6.87594,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,05:08.5,2024-10-05T15:05:08.4800000-04:00,2024-10-05T19:05:08.4800000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,f26154a0-9b81-4430-bd74-20af2e137f86,53.58219,-124.70586,11.74336,5.60125,-4.72983,-8.29144,1.50786,-10.00738,6.26766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,141.864206,-14.505964,2142.088166,0.968122,10:45,0.288516,0.606953,-0.740518,31.431691,-38.264015,48.346729,177.050635,-20.591511,0.048166,-0.351703,-0.934872,20.616527,-2.760784,0.351703,-0.048166,0.934872,-20.616527,2.760784,-0.351703,0.048166,0.934872,-177.050635,20.591511,-0.048166,0.351703,-0.934872
50,10/5/2024,05:26.2,5,3,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,2,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.3686,-1.889748,1.814396,2121.127014,142.714838,10:45,5.54587,-1.48493,6.96412,-19.48029,17.49832,-12.38308,2.20182,-0.86564,77.78179,-5.655104,-0.453551,0.43767,,,,,,,,,,,,7.1587,10.27241,1.37631,50,5.42187,-3.5049,-124.08388,-4.53482,11.0864,26.37925,-16.26558,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,c808fc80-834c-11ef-9170-d50176def474,86.12069,,,7.58681,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,05:26.2,2024-10-05T15:05:26.2120000-04:00,2024-10-05T19:05:26.2120000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,0b360393-b5e3-4d19-ad1f-3a37462906b9,53.53394,-124.83291,13.18962,5.54408,-4.07296,-8.13279,1.4803,-3.8197,5.5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,141.024724,-10.872103,2083.054195,0.982051,10:45,0.192234,0.623579,-0.757757,28.477989,-40.058507,54.349458,179.142687,16.465448,0.014349,0.283437,-0.958883,16.467191,0.822153,0.283437,0.014349,0.958883,-16.467191,-0.822153,-0.283437,-0.014349,0.958883,-179.142687,-16.465448,-0.014349,-0.283437,-0.958883
51,10/5/2024,05:46.2,5,4,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.40746,-1.840423,3.960524,2158.881067,134.278374,10:30,5.55501,-1.47235,7.07797,-23.6134,13.5352,-12.52465,1.91198,1.0849,77.33311,-6.380478,1.66759,0.438675,,,,,,,,,,,,7.94363,8.21961,1.23805,50,5.43685,-8.14223,-123.85787,-4.54832,12.17656,27.7913,-19.57442,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,d3eb2190-834c-11ef-9170-d50176def474,85.92345,,,8.07435,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,05:46.2,2024-10-05T15:05:46.2180000-04:00,2024-10-05T19:05:46.2180000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,9b4afdeb-9272-4d9b-8357-72f766d306e8,53.41879,-124.62263,13.89565,5.5546,-4.00968,-9.78721,1.46671,-8.4773,6.08828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,143.814327,-16.742424,2067.364927,0.957609,10:45,0.322502,0.574336,-0.752416,31.637688,-36.642132,43.906897,176.522372,-20.610836,0.056776,-0.352019,-0.934269,20.645655,-3.254787,0.352019,-0.056776,0.934269,-20.645655,3.254787,-0.352019,0.056776,0.934269,-176.522372,20.610836,-0.056776,0.352019,-0.934269
52,10/5/2024,06:04.1,5,5,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,3,1,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.00229,0.735459,1.821093,2584.542772,305.647057,4:15,5.42907,-1.7374,6.39459,-50.27105,-3.02162,6.14764,1.91659,0.45032,70.31079,-8.560885,2.935749,0.494732,64.28622,8.544005,-163.387627,2973.176618,,,,72.92148,54.26618,-163.247716,0.845699,-2.73603,-1.40575,1.6039,50,5.45875,-3.71565,-110.55554,0.00846,-3.39338,19.32247,-33.91754,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,dea6a0f0-834c-11ef-9170-d50176def474,76.18762,4.24343,,5.6915,,,,1.27619,1.74951,-0.44812,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,06:04.1,2024-10-05T15:06:04.1100000-04:00,2024-10-05T19:06:04.1100000Z,GroundBall,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,9867251c-0524-4f07-9bb5-1b92a6475750,54.10654,-111.27095,9.66123,5.43519,1.26425,-16.95877,1.73915,-3.59001,-1.69669,11.048923,1.27619,-89.34804,6.33658,-0.1438,-0.19801,0.87919,-1.54891,1.41501,-0.52326,1.74951,14.00805,-20.17447,1.54297,-0.33282,0.40242,-0.5525,0.42529,-0.12883,-0.44812,-26.65677,2.49205,0.35672,-0.25119,0.75561,-1.27525,1.1236,-0.39963,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,322.05632,-73.607088,729.416844,0.282223,4:45,0.949486,-0.185835,0.252866,45.715001,25.255078,10.566213,164.512992,44.876248,0.189219,0.705578,-0.682903,45.93561,10.907205,0.705578,0.189219,0.682903,-45.93561,-10.907205,-0.705578,-0.189219,0.682903,-164.512992,-44.876248,-0.189219,-0.705578,-0.682903
53,10/5/2024,06:24.9,5,6,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,3,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.85503,-0.436006,2.433288,2191.870684,136.686859,10:30,5.54203,-1.52069,6.91506,-22.89789,12.5578,-10.83296,3.23648,-0.20632,79.75422,-4.803061,0.452549,0.428563,74.46282,7.412412,-169.498694,2505.515356,,,,122.51496,51.14877,-171.726426,1.27237,6.40803,7.13528,1.37123,50,5.50638,-4.98514,-126.34052,-1.548,10.39497,24.86443,-20.59932,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,eaf7b470-834c-11ef-9170-d50176def474,87.95083,6.81424,,7.10081,,,,-0.03752,3.06956,0.19562,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,06:24.9,2024-10-05T15:06:24.9050000-04:00,2024-10-05T19:06:24.9050000Z,GroundBall,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,7023f8fe-eb93-4241-8417-c63c23ee805e,53.58342,-127.04379,12.43221,5.54192,-0.96535,-10.29966,1.51639,-5.27916,5.19748,137.45725,-0.14794,-105.2897,8.01375,,,,,,,3.10439,13.72887,-12.72908,,,,,,,0.12618,-18.98202,3.98849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,139.53596,-14.153146,2125.337827,0.969646,10:45,0.270823,0.631114,-0.726877,35.501283,-34.30468,52.645039,171.059966,-25.451551,0.140319,-0.429748,-0.89198,25.724349,-8.066298,0.429748,-0.140319,0.89198,-25.724349,8.066298,-0.429748,0.140319,0.89198,-171.059966,25.451551,-0.140319,0.429748,-0.89198
54,10/5/2024,06:44.3,5,7,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,3,2,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,74.83238,-0.437195,2.516855,2519.522351,318.717299,4:30,5.47112,-1.66554,6.31958,-50.53219,-1.27118,2.48681,0.85704,0.86122,68.96823,-9.764341,2.967241,0.505153,,,,,,,,,,,,-0.56803,-0.13311,1.48035,50,5.41504,-4.85949,-108.7194,-2.23405,-0.67632,19.99377,-32.33253,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,f6a6bb90-834c-11ef-9170-d50176def474,74.61586,,,5.86415,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,06:44.3,2024-10-05T15:06:44.3440000-04:00,2024-10-05T19:06:44.3440000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,e4b76770-2b07-4750-9c05-2416af5719f9,54.18061,-109.48552,9.99688,5.47691,-0.99512,-16.16626,1.66606,-4.83357,-0.33816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,325.731711,-70.188153,853.947922,0.338932,4:45,0.929031,-0.183658,0.321204,57.303701,26.459741,14.176506,153.893352,38.518326,0.344294,0.622765,-0.702585,41.55349,20.138698,0.622765,0.344294,0.702585,-41.55349,-20.138698,-0.622765,-0.344294,0.702585,-153.893352,-38.518326,-0.344294,-0.622765,-0.702585
55,10/5/2024,07:05.6,5,8,"Shunck, RJ",10012310,Right,TOL_ROC,"goddard, p",24,Undefined,ASH_UNI,Undefined,2,Top,0,2,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,75.52069,-0.996542,2.226056,2633.142582,319.771896,4:45,5.45687,-1.85439,6.48257,-52.36956,-4.29614,4.91331,0.17698,0.59996,69.77074,-10.656317,3.119866,0.499027,,,,,,,,,,,,-1.95473,-1.65658,1.6958,50,5.36352,-4.4207,-109.78258,-3.33552,-2.37003,20.61948,-34.18254,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,0345c800-834d-11ef-9170-d50176def474,75.5319,,,5.74995,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,07:05.6,2024-10-05T15:07:05.6330000-04:00,2024-10-05T19:07:05.6330000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,443be604-1a07-4ac0-b1e6-24da22596b89,54.01904,-110.53487,10.30974,5.46246,-2.0884,-17.09127,1.85551,-4.33423,-1.18501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,338.342201,-72.366484,797.65109,0.302927,5:15,0.943158,-0.095207,0.318417,54.439885,24.947513,19.329742,157.268542,40.090896,0.295615,0.644002,-0.705601,42.386692,17.194404,0.644002,0.295615,0.705601,-42.386692,-17.194404,-0.644002,-0.295615,0.705601,-157.268542,-40.090896,-0.295615,-0.644002,-0.705601
56,10/5/2024,07:36.1,6,1,"Shunck, RJ",10012310,Right,TOL_ROC,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,2,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.71746,-1.766733,3.571869,2166.229661,154.141006,11:15,5.51776,-1.43788,7.11745,-18.45044,18.32466,-8.2513,2.37403,1.11868,77.57276,-5.367293,2.060301,0.436464,,,,,,,,,,,,5.5141,10.74402,1.22813,50,5.40658,-7.47324,-124.35258,-4.22023,8.52806,27.79829,-15.55741,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,15795b90-834d-11ef-9170-d50176def474,86.35866,,,8.1447,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,07:36.1,2024-10-05T15:07:36.1420000-04:00,2024-10-05T19:07:36.1420000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,67fba528-0196-4279-8dca-5a8a10f5de0e,53.378,-125.10543,13.89914,5.51517,-3.79889,-7.77871,1.43365,-7.7042,4.26403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,143.971752,-14.119935,2100.781786,0.969787,10:45,0.274673,0.577663,-0.768674,29.034926,-31.949483,40.615362,174.708375,-13.886451,0.08953,-0.239998,-0.966636,13.943571,-5.136546,0.239998,-0.08953,0.966636,-13.943571,5.136546,-0.239998,0.08953,0.966636,-174.708375,13.886451,-0.08953,0.239998,-0.966636
57,10/5/2024,07:54.1,6,2,"Shunck, RJ",10012310,Right,TOL_ROC,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,2,Top,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.35079,-0.735165,2.072016,2055.040278,156.307589,11:15,5.56898,-1.64133,6.82658,-19.0117,18.22532,-7.44815,3.31362,-0.37118,77.51623,-4.420114,0.712457,0.439197,,,,,,,,,,,,4.54807,10.24382,1.51041,50,5.51421,-4.21667,-124.01192,-2.02094,7.0288,26.55973,-16.34278,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-2,20359e40-834d-11ef-9170-d50176def474,85.82133,,,7.83456,,,,,,,555a5e06-0118-4d2a-b46a-f13119f86f52,10/5/2024,07:54.1,2024-10-05T15:07:54.1170000-04:00,2024-10-05T19:07:54.1170000Z,,v3,471468,,,"Lucek, Brandon",1000282873,Right,TOL_ROC,5356ad13-4e60-4e60-85a1-f1908838261a,53.66931,-124.7953,13.27987,5.5667,-1.5389,-8.17139,1.63784,-4.42399,3.5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,141.936809,-18.604235,1947.6538,0.947745,10:45,0.338281,0.588359,-0.734439,18.119032,-36.282768,59.069154,173.239085,-17.307336,0.112396,-0.297497,-0.948084,17.421223,-6.453466,0.297497,-0.112396,0.948084,-17.421223,6.453466,-0.297497,0.112396,0.948084,-173.239085,17.307336,-0.112396,0.297497,-0.948084
