PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
55,2024-10-11,16:01:04.05,4,2,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Dobbels, Gavin",10067727,Right,ASH_UNI,Undefined,3,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.26759,2.074373,1.595663,1384.245712,112.402724,9:45,4.84875,-1.21617,6.0596,-39.16207,8.79528,-17.55477,3.50674,-1.20184,69.43442,-5.239665,-1.563048,0.498424,,,,,,,,,,,,9.45465,4.40599,1.10133,50,4.98911,-2.45001,-110.69476,2.89231,11.67327,20.66949,-26.73417,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,8c16b190-880b-11ef-9b2d-a753a00dd5ee,75.62322,,,6.83318,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:01:04.05,2024-10-11T16:01:04.0538988-04:00,2024-10-11T20:01:04.0538988Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,8008052d-ce4d-4be4-b949-74feaa37e6f4,54.43716,-111.52022,10.33475,4.85228,3.95995,-13.36708,1.20848,-2.91619,5.83664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,113.646223,5.248411,1378.442214,0.995807,9:45,-0.047251,0.914912,-0.400878,50.234437,-37.484732,28.956237,175.681952,5.399754,0.074959,0.094104,-0.992736,5.415033,4.29885,0.094104,0.074959,0.992736,-5.415033,-4.29885,-0.094104,-0.074959,0.992736,-175.681952,-5.399754,-0.074959,-0.094104,-0.992736
56,2024-10-11,16:01:22.01,4,3,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Dobbels, Gavin",10067727,Right,ASH_UNI,Undefined,3,Top,1,2,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.84592,-0.365167,1.847843,2001.593094,140.087835,10:45,5.10482,-0.95714,5.97211,-23.08363,15.61418,-12.03068,2.84247,-0.24603,77.49947,-4.717839,-0.313921,0.447728,,,,,,,,,,,,6.67504,8.48882,0.81742,50,5.06307,-3.49258,-123.21872,-1.46731,10.25598,24.62459,-19.1312,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,96bc8610-880b-11ef-9b2d-a753a00dd5ee,84.18594,,,7.34645,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:01:22.01,2024-10-11T16:01:22.0112748-04:00,2024-10-11T20:01:22.0112748Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,542809a6-4991-430e-8db6-f6a09d527d67,54.52444,-124.11962,12.3123,5.10395,-0.76739,-9.5656,0.95207,-3.8678,5.12799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,138.450621,-15.204301,1931.530954,0.964997,10:30,0.28133,0.641707,-0.713488,58.416722,-14.210928,34.072965,152.208023,-31.150149,0.399035,-0.517283,-0.757093,34.342772,-23.517835,0.517283,-0.399035,0.757093,-34.342772,23.517835,-0.517283,0.399035,0.757093,-152.208023,31.150149,-0.399035,0.517283,-0.757093
57,2024-10-11,16:01:41.01,4,4,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Dobbels, Gavin",10067727,Right,ASH_UNI,Undefined,3,Top,1,2,1,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,77.62624,1.141441,0.188178,1404.776164,107.923324,9:30,4.80233,-1.31848,5.79584,-39.55604,7.04233,-17.20977,2.56783,-2.5776,71.0183,-6.181316,-2.895827,0.491311,,,,,,,,,,,,8.80178,3.72807,1.31325,50,4.87266,0.27708,-112.74534,1.03147,11.29647,21.05503,-27.38936,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,a2369a80-880b-11ef-9b2d-a753a00dd5ee,76.71804,,,6.60795,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:01:41.01,2024-10-11T16:01:41.0140000-04:00,2024-10-11T20:01:41.0140000Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,b6b10d25-e388-4843-8b23-4643bbfe4eef,54.70156,-113.61995,10.52752,4.80618,2.16921,-13.69468,1.31148,-0.19217,5.64824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.28337,,0.681507,,-1.24773,2.26935,2.71598,-3.04668,5.86119,5.02007,,,,-3.03355,84.33799,-7.68698,5.87028,0.21022,-14.03057,5.03066,72.98657,-6.33684,High,High,High,,,High,Medium,Low,107.539861,20.213421,1318.258974,0.938412,9:30,-0.326694,0.901488,-0.283883,39.638546,-34.072577,57.328964,160.595385,13.196045,0.323464,0.228284,-0.91829,13.960526,18.87256,0.228284,0.323464,0.91829,-13.960526,-18.87256,-0.228284,-0.323464,0.91829,-160.595385,-13.196045,-0.323464,-0.228284,-0.91829
58,2024-10-11,16:02:19.58,4,5,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Dobbels, Gavin",10067727,Right,ASH_UNI,Undefined,3,Top,1,3,1,Curveball,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,73.8374,3.333887,0.274313,1618.070244,316.038376,4:30,4.97273,-1.02548,5.55174,-56.30322,-3.2491,5.03689,3.39953,-0.34942,66.3141,-7.029185,1.172301,0.524241,,,,,,,,,,,,-2.42421,-2.11165,0.99844,50,5.22479,-0.70321,-106.84336,4.43766,-2.74399,21.97603,-34.56427,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,b91dcb10-880b-11ef-9b2d-a753a00dd5ee,71.89908,,,7.52329,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:02:19.58,2024-10-11T16:02:19.5833708-04:00,2024-10-11T20:02:19.5833708Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,6828d202-992b-4d4d-a96a-0acc17a53044,54.94329,-107.85532,10.98802,4.98379,6.02929,-17.28214,1.02791,-0.57686,-1.37199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,337.398373,-59.853039,812.626691,0.50222,5:15,0.849822,-0.242976,0.467723,71.194746,4.23857,12.383425,147.501767,47.846242,0.360576,0.741346,-0.56603,52.637678,21.135598,0.741346,0.360576,0.56603,-52.637678,-21.135598,-0.741346,-0.360576,0.56603,-147.501767,-47.846242,-0.360576,-0.741346,-0.56603
59,2024-10-11,16:02:55.22,5,1,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,3,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,1,,75.95455,0.874607,2.660749,2028.48218,257.653105,2:30,4.94465,-1.17866,5.36121,-46.17128,3.18118,7.74741,1.91813,1.9638,70.00776,-7.536458,4.035272,0.505622,,,,,,,,,,,,-3.16205,1.83347,0.93395,50,4.9905,-5.41781,-110.18429,0.17302,-3.89714,19.11402,-29.91437,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,ce5eecc0-880b-11ef-9b2d-a753a00dd5ee,74.54669,,,5.94678,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:02:55.22,2024-10-11T16:02:55.2229740-04:00,2024-10-11T20:02:55.2229740Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,5b6c6b14-5984-4f68-82a9-1f5b4e657df4,55.13647,-111.07176,9.55701,4.95023,1.56195,-14.95719,1.1813,-5.23686,-1.94857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,335.362582,-71.138093,655.784648,0.323288,5:15,0.929474,-0.149199,0.337369,30.086814,11.923525,-9.107004,149.95393,58.355823,0.262686,0.851323,-0.454143,61.922071,15.229528,0.851323,0.262686,0.454143,-61.922071,-15.229528,-0.851323,-0.262686,0.454143,-149.95393,-58.355823,-0.262686,-0.851323,-0.454143
60,2024-10-11,16:03:24.64,5,2,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,3,Top,1,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.24419,-0.954651,2.784925,2072.262841,137.931723,10:30,5.06444,-0.93201,6.03722,-23.33375,15.04564,-12.44386,2.2349,0.61166,77.72537,-5.355598,0.547887,0.445883,,,,,,,,,,,,7.19193,8.39378,0.72125,50,4.97729,-5.52087,-123.69387,-2.75098,11.10887,25.36694,-19.20871,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,dfd63530-880b-11ef-9b2d-a753a00dd5ee,84.53445,,,7.51882,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:03:24.64,2024-10-11T16:03:24.6445932-04:00,2024-10-11T20:03:24.6445932Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,70fd890d-e88a-4d68-b1a0-6e9b0aac0126,54.45945,-124.60505,12.68347,5.06371,-2.061,-9.60435,0.92673,-5.9199,5.55444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,138.007544,-15.996689,1992.019897,0.961278,10:30,0.299229,0.647628,-0.700742,50.615153,-22.804312,42.240391,157.008971,-31.2794,0.333813,-0.519212,-0.786758,33.422367,-19.5004,0.519212,-0.333813,0.786758,-33.422367,19.5004,-0.519212,0.333813,0.786758,-157.008971,31.2794,-0.333813,0.519212,-0.786758
61,2024-10-11,16:03:37.82,5,3,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Krueckeberg, Sean",1000094050,Left,ASH_UNI,Undefined,3,Top,1,1,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,1,,85.48973,-0.59137,2.552488,1980.989233,129.0432,10:15,4.92702,-0.92389,6.13279,-24.74391,13.19863,-14.76859,2.31789,0.20611,78.06073,-5.250458,-0.108328,0.443338,91.54494,-21.007837,24.453042,,,,,7.38414,7.38414,18.120514,0.050715,8.3926,7.3552,0.73664,50,4.86899,-4.96277,-124.14713,-2.0182,13.06962,25.35926,-20.71994,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,e7afca50-880b-11ef-9b2d-a753a00dd5ee,85.01969,2.44597,,7.42899,,,,1.21989,2.44597,-0.33999,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:03:37.82,2024-10-11T16:03:37.8291564-04:00,2024-10-11T20:03:37.8291564Z,GroundBall,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,208602d0-4e30-4df2-920d-0f4678a8d3b8,54.36551,-125.03569,12.67963,4.92698,-1.2922,-10.35997,0.91856,-5.42072,6.53481,,1.21803,114.3259,,,,,,,,2.44675,-48.22971,,,,,,,,-0.34083,51.9882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,137.66143,-18.550609,1878.062996,0.948043,10:30,0.342435,0.641766,-0.686203,53.774327,-14.962573,45.060297,143.440099,-33.702704,0.495549,-0.554884,-0.668233,39.705367,-29.705931,0.554884,-0.495549,0.668233,-39.705367,29.705931,-0.554884,0.495549,0.668233,-143.440099,33.702704,-0.495549,0.554884,-0.668233
62,2024-10-11,16:04:05.96,6,1,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Overholt, Collin",1000335364,Right,ASH_UNI,Undefined,3,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.71934,2.084667,0.561492,1472.5893,111.80472,9:45,4.8692,-1.24277,6.01912,-40.53164,8.94796,-17.7721,3.42342,-2.20368,67.96059,-5.520823,-2.634527,0.506273,,,,,,,,,,,,9.20363,4.46449,1.20775,50,5.01111,-0.4139,-109.72853,2.83848,10.98541,23.21939,-26.84524,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,f88ea350-880b-11ef-9b2d-a753a00dd5ee,74.45089,,,7.75876,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:04:05.96,2024-10-11T16:04:05.9655020-04:00,2024-10-11T20:04:05.9655020Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,78696df1-9fb4-478e-803a-e9a5fc14ee4e,54.47403,-110.67122,11.6097,4.87375,3.92838,-13.42262,1.23361,-0.8599,5.49271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,113.518951,0.346438,1472.562382,0.999982,9:45,0.031221,0.916524,-0.398758,51.798183,-31.50223,27.736485,169.712699,2.229639,0.178449,0.038905,-0.98318,2.266029,10.279428,0.038905,0.178449,0.98318,-2.266029,-10.279428,-0.038905,-0.178449,0.98318,-169.712699,-2.229639,-0.178449,-0.038905,-0.98318
63,2024-10-11,16:04:17.31,6,2,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Overholt, Collin",1000335364,Right,ASH_UNI,Undefined,3,Top,2,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.27115,-2.053624,1.97286,2089.196154,129.735929,10:15,5.04251,-0.77633,6.01953,-23.3069,15.633,-17.05084,1.19619,-0.36918,76.79219,-6.472161,-1.09565,0.449127,,,,,,,,,,,,9.5015,9.15504,0.63132,50,4.86909,-3.58568,-123.59425,-5.11169,14.41147,29.09552,-18.28805,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,ff42a430-880b-11ef-9b2d-a753a00dd5ee,83.92386,,,8.47896,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:04:17.31,2024-10-11T16:04:17.3159788-04:00,2024-10-11T20:04:17.3159788Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,7f78a112-8ed7-4b94-9570-7892dccb91c8,54.47742,-124.64383,14.54776,5.04159,-4.45197,-9.14403,0.77005,-4.10555,7.20574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,137.192559,-13.045484,2035.276467,0.974191,10:30,0.226342,0.669662,-0.707334,57.849704,-13.603192,46.453655,146.769199,-33.491143,0.457027,-0.551808,-0.697592,38.344656,-27.195431,0.551808,-0.457027,0.697592,-38.344656,27.195431,-0.551808,0.457027,0.697592,-146.769199,33.491143,-0.457027,0.551808,-0.697592
64,2024-10-11,16:04:28.84,6,3,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Overholt, Collin",1000335364,Right,ASH_UNI,Undefined,3,Top,2,2,0,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,75.53552,-0.381932,1.736049,1904.592279,322.443453,4:45,4.97727,-1.24415,5.62847,-52.74786,-3.25142,3.68414,0.22508,0.68319,69.75507,-9.981159,2.395532,0.506359,,,,,,,,,,,,-1.39559,-1.18945,1.09384,50,4.9104,-3.45657,-109.71166,-2.39179,-1.69631,19.90795,-33.61981,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,06246bd0-880c-11ef-9b2d-a753a00dd5ee,74.43819,,,5.78045,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:04:28.84,2024-10-11T16:04:28.8477036-04:00,2024-10-11T20:04:28.8477036Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,8589ea05-3c4b-45e0-a9d0-a8335fc141fa,54.87196,-110.59218,9.95398,4.9833,-0.9048,-16.80991,1.24506,-3.38155,-0.84815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,351.50919,-65.786005,781.160543,0.410146,5:45,0.899695,-0.054478,0.433106,60.720602,-0.246458,4.124314,134.778892,63.557154,0.316091,0.895379,-0.313661,70.694109,18.426682,0.895379,0.316091,0.313661,-70.694109,-18.426682,-0.895379,-0.316091,0.313661,-134.778892,-63.557154,-0.316091,-0.895379,-0.313661
65,2024-10-11,16:04:44.54,6,4,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Overholt, Collin",1000335364,Right,ASH_UNI,Undefined,3,Top,2,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.57857,-1.533157,2.37803,2092.926966,148.867041,11:00,5.0796,-0.92491,6.05811,-19.05781,18.88989,-10.67304,2.07087,0.38794,78.21213,-5.159212,0.458118,0.443368,,,,,,,,,,,,6.18528,10.54209,0.74596,50,4.95025,-4.74087,-124.23475,-3.85386,9.66021,25.04751,-15.70932,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,0f7c3c80-880c-11ef-9b2d-a753a00dd5ee,85.01395,,,7.36645,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:04:44.54,2024-10-11T16:04:44.5474668-04:00,2024-10-11T20:04:44.5474668Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,39c39275-58f2-425f-b2b7-eb734ef8f929,54.43953,-125.12663,12.52375,5.07752,-3.2945,-7.85466,0.9209,-5.08484,4.83011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,140.101815,-16.550567,2006.214286,0.958569,10:45,0.298591,0.622252,-0.723634,50.368967,-15.128468,44.143743,149.354972,-31.043337,0.436715,-0.515686,-0.737121,34.976434,-25.89445,0.515686,-0.436715,0.737121,-34.976434,25.89445,-0.515686,0.436715,0.737121,-149.354972,31.043337,-0.436715,0.515686,-0.737121
66,2024-10-11,16:04:54.87,6,5,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Overholt, Collin",1000335364,Right,ASH_UNI,Undefined,3,Top,2,3,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.98046,-0.073626,1.656865,2098.601708,140.040748,10:45,5.09292,-0.79906,6.16412,-22.48844,15.61296,-12.1182,3.15084,-0.27802,77.9649,-4.323222,-0.52862,0.444265,66.86138,29.638993,157.160138,2581.377118,-101.91533,25.81792,41.39157,171.33063,69.80293,158.113942,2.309419,6.7215,8.45426,0.67957,50,5.07572,-3.1074,-123.53712,-0.80131,10.42794,23.70762,-19.05783,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,15a64ce0-880c-11ef-9b2d-a753a00dd5ee,84.84228,28.03491,,7.01556,,,,0.5518,3.09583,0.32008,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:04:54.87,2024-10-11T16:04:54.8753260-04:00,2024-10-11T20:04:54.8753260Z,FlyBall,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,12c7c742-fc91-4f92-8737-31e86d4e8920,54.33388,-124.36604,11.85381,5.09209,-0.13496,-9.52891,0.79459,-3.472,5.21397,,0.55178,-78.54946,5.30693,-0.91688,0.41504,-0.25113,0.10632,-0.02409,0.0023,3.09582,48.49496,-26.10782,2.84026,-0.382,-0.08185,0.06655,-0.01763,0.00185,0.32004,33.08321,-4.00136,0.71438,0.35457,-0.41676,0.19492,-0.04661,0.00462,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,139.72637,-18.716943,1987.618057,0.947115,10:45,0.340866,0.612664,-0.713059,63.171633,-10.783824,31.710554,145.193851,-34.975456,0.467714,-0.573225,-0.672798,40.431093,-27.885982,0.573225,-0.467714,0.672798,-40.431093,27.885982,-0.573225,0.467714,0.672798,-145.193851,34.975456,-0.467714,0.573225,-0.672798
67,2024-10-11,16:05:12.65,6,6,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Overholt, Collin",1000335364,Right,ASH_UNI,Undefined,3,Top,2,3,2,Curveball,Slider,BallinDirt,Walk,Undefined,Undefined,0,0,,76.6651,-0.996077,2.629704,1923.415636,343.331362,5:30,5.0012,-1.17028,5.64109,-51.47511,-3.61307,1.50563,-0.21864,1.41,71.19462,-10.332698,2.899099,0.497928,,,,,,,,,,,,-0.0611,-1.24882,0.94585,50,4.88307,-5.16733,-111.33228,-3.57908,-0.07688,19.54147,-33.74519,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,2048c600-880c-11ef-9b2d-a753a00dd5ee,75.6985,,,5.47049,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:05:12.65,2024-10-11T16:05:12.6553452-04:00,2024-10-11T20:05:12.6553452Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,7ee201eb-6dc7-40c2-83dd-4db41a523014,54.85997,-112.18208,9.77074,5.0068,-2.11161,-16.8726,1.17049,-5.16398,-0.03844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,344.149878,-73.35889,550.819866,0.286376,5:30,0.945682,-0.061548,0.319213,54.691041,9.215952,4.841483,142.130535,60.926421,0.298297,0.873996,-0.383601,66.303135,17.355327,0.873996,0.298297,0.383601,-66.303135,-17.355327,-0.873996,-0.298297,0.383601,-142.130535,-60.926421,-0.298297,-0.873996,-0.383601
68,2024-10-11,16:05:47.27,7,1,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Caron, Max",1000370437,Right,ASH_UNI,Undefined,3,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.09289,1.161335,0.753093,1253.482802,104.60766,9:30,4.81112,-1.32907,6.03514,-43.15546,5.92796,-17.07804,2.29042,-2.05487,69.12806,-6.834215,-2.321911,0.504242,,,,,,,,,,,,9.01804,3.17945,1.27954,50,4.87834,-0.84522,-109.17262,0.97495,10.90742,18.82813,-28.32848,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241011-AshlandUniversity-Private-1,34ee1ce0-880c-11ef-9b2d-a753a00dd5ee,74.75074,,,5.96484,,,,,,,e4870c6f-8438-4783-bdf9-f1349d8f4432,2024-10-11,20:05:47.27,2024-10-11T16:05:47.2751468-04:00,2024-10-11T20:05:47.2751468Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,8c50314a-de97-42f0-b8e5-2da26d37ae5a,54.46404,-109.9398,9.41407,4.8151,2.12924,-14.16424,1.32304,-1.28966,5.45371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,110.291216,16.283276,1203.202068,0.959887,9:45,-0.257684,0.905816,-0.336297,41.838662,-32.27635,47.637009,165.749803,13.330303,0.239524,0.230564,-0.943116,13.737696,13.858475,0.230564,0.239524,0.943116,-13.737696,-13.858475,-0.230564,-0.239524,0.943116,-165.749803,-13.330303,-0.239524,-0.230564,-0.943116
