PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
34,2024-09-30,16:49:04.81,1,4,"Elliff, Parker",1000355695,Right,ASH_UNI,"Hunt, Colton",10050479,Right,ASH_UNI,Undefined,2,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.74977,-0.060945,-5.030007,2285.827985,237.26157,2:00,5.2247,2.00115,6.94314,-25.65021,9.99477,13.87741,3.0315,-1.43207,79.64559,-4.926484,-2.503175,0.429705,,,,,,,,,,,,-8.67764,5.67988,-1.69138,50,5.21194,10.58333,-125.84955,-0.81062,-13.9943,24.21181,-23.01422,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,6e9fe470-7f6d-11ef-b882-fff4b6187d9b,87.71695,,,7.10418,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:49:04.81,2024-09-30T16:49:04.8131720-04:00,2024-09-30T20:49:04.8131720Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,c4486899-e76d-4b6f-9b02-098fdc53fa07,53.55511,-126.53166,12.1059,5.22564,-0.16225,-11.50711,-1.99509,10.97759,-6.99715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,228.216293,24.223155,2084.570833,0.911954,1:30,-0.461268,-0.680449,-0.569404,-96.640064,-25.376172,65.956032,137.201403,-77.23516,0.150119,-0.975285,-0.162121,80.562041,-8.633801,0.975285,-0.150119,0.162121,-80.562041,8.633801,-0.975285,0.150119,0.162121,-137.201403,77.23516,-0.150119,0.975285,-0.162121
35,2024-09-30,16:49:22.86,1,5,"Elliff, Parker",1000355695,Right,ASH_UNI,"Hunt, Colton",10050479,Right,ASH_UNI,Undefined,2,Top,0,2,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.00384,0.24264,-2.859305,1854.780386,98.711411,9:15,4.9577,2.29142,6.55683,-45.15022,1.75532,-2.61547,1.41793,-0.55029,70.41769,-8.142567,-3.334233,0.492928,,,,,,,,,,,,0.62339,1.2861,-2.09318,50,4.95554,5.60338,-110.49883,-0.74919,0.7748,18.71889,-30.57555,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,79598f10-7f6d-11ef-b882-fff4b6187d9b,76.46641,,,5.58615,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:49:22.86,2024-09-30T16:49:22.8603528-04:00,2024-09-30T20:49:22.8603528Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,82bf9efe-af56-4fbd-9f2a-a3e4d7c12659,53.94224,-111.16465,9.35945,4.96284,0.33837,-15.28777,-2.292,5.57581,0.3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,334.644867,78.692859,363.663736,0.196068,5:15,-0.970877,-0.079808,0.225893,-19.824411,-8.213848,-81.144438,161.039691,83.335267,0.037709,0.993242,-0.109762,83.693874,2.161091,0.993242,0.037709,0.109762,-83.693874,-2.161091,-0.993242,-0.037709,0.109762,-161.039691,-83.335267,-0.037709,-0.993242,-0.109762
36,2024-09-30,16:49:50.97,2,1,"Elliff, Parker",1000355695,Right,ASH_UNI,"Weaver, Carter",1000370418,Right,ASH_UNI,Undefined,2,Top,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.35925,0.153846,-4.242239,2267.369605,239.127397,2:00,5.28139,1.99386,6.91703,-26.46781,10.37083,15.46631,3.21621,-0.58721,78.2524,-4.872678,-1.421823,0.436841,,,,,,,,,,,,-9.3493,5.82815,-1.73211,50,5.28166,8.65392,-123.95434,-0.3555,-14.59524,23.99091,-23.07567,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,8a1c0670-7f6d-11ef-b882-fff4b6187d9b,86.28413,,,7.10685,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:49:50.97,2024-09-30T16:49:50.9723784-04:00,2024-09-30T20:49:50.9723784Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,3104487a-babf-4bdc-9b63-b7c7330f02bd,53.58146,-124.64559,11.99546,5.28232,0.30938,-11.53784,-1.98752,9.07445,-7.29762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,225.255636,20.013638,2130.445839,0.939611,1:30,-0.39202,-0.666442,-0.634173,-93.984851,-32.019925,67.062245,131.546945,-80.447547,0.124199,-0.986134,-0.110064,83.63149,-7.134525,0.986134,-0.124199,0.110064,-83.63149,7.134525,-0.986134,0.124199,0.110064,-131.546945,80.447547,-0.124199,0.986134,-0.110064
37,2024-09-30,16:50:06.40,2,2,"Elliff, Parker",1000355695,Right,ASH_UNI,"Weaver, Carter",1000370418,Right,ASH_UNI,Undefined,2,Top,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.98077,-2.211857,-4.669286,1950.501161,66.98092,8:15,5.05517,2.1602,6.32582,-48.54959,-1.87705,-7.7143,-1.0353,-2.79209,71.5484,-11.07688,-6.060813,0.491702,,,,,,,,,,,,2.78197,-0.12622,-1.81495,50,4.8695,9.35486,-111.56597,-5.68016,3.49669,20.58817,-32.3327,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,9348cf80-7f6d-11ef-b882-fff4b6187d9b,76.65704,,,5.43238,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:50:06.40,2024-09-30T16:50:06.4032904-04:00,2024-09-30T20:50:06.4032904Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,58163656-2860-4ef0-b6be-627b491ac3d7,54.17607,-112.33397,10.29408,5.05889,-4.47405,-16.16635,-2.16148,9.22442,1.74835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,355.018798,69.634369,678.793441,0.34801,5:45,-0.904299,-0.066377,0.421709,27.978475,-14.177508,74.727403,91.475738,-10.941539,0.981496,-0.189807,-0.025285,82.411933,-78.960592,0.189807,-0.981496,0.025285,-82.411933,78.960592,-0.189807,0.981496,0.025285,-91.475738,10.941539,-0.981496,0.189807,-0.025285
38,2024-09-30,16:50:30.03,2,3,"Elliff, Parker",1000355695,Right,ASH_UNI,"Weaver, Carter",1000370418,Right,ASH_UNI,Undefined,2,Top,1,1,1,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,86.59472,-0.768197,-3.525415,2257.435938,237.185372,2:00,5.28849,2.01297,6.93201,-23.65856,12.15946,17.11107,2.61629,0.22562,79.25292,-5.282082,-0.398828,0.430747,97.77655,12.726486,-4.612756,840.49418,109.62345,22.01128,-9.09226,304.42046,298.35337,-4.535184,2.760901,-10.16816,7.03485,-1.79823,50,5.23203,7.16713,-125.84483,-2.29425,-16.30064,25.61933,-20.89646,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,a167ec40-7f6d-11ef-b882-fff4b6187d9b,87.50486,25.19214,,7.3418,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:50:30.03,2024-09-30T16:50:30.0353672-04:00,2024-09-30T20:50:30.0353672Z,LineDrive,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,e4e3c5b4-2cd5-4976-b093-9b97db714a6c,53.5677,-126.56906,12.80967,5.28853,-1.70353,-10.44823,-2.00735,7.62792,-8.15032,176.935269,14.60597,139.42904,-19.43222,3.90151,-0.80094,0.15426,-0.02614,0.00325,-0.0002,5.58998,31.5918,-13.22484,0.42344,-0.02237,-0.001,0.002,-0.00032,2E-05,-1.32301,-11.24949,1.17919,0.03197,-0.05184,0.01716,-0.00353,0.00047,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,224.486215,20.447121,2115.206192,0.936995,1:30,-0.380969,-0.661212,-0.646267,-95.395001,-27.29728,73.692599,132.93265,-72.8149,0.216322,-0.955355,-0.201249,78.104369,-12.49311,0.955355,-0.216322,0.201249,-78.104369,12.49311,-0.955355,0.216322,0.201249,-132.93265,72.8149,-0.216322,0.955355,-0.201249
39,2024-09-30,16:51:16.39,3,1,"Elliff, Parker",1000355695,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,2,Top,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.46916,-0.274398,-4.234088,2262.607546,233.992129,1:45,5.29158,1.92632,7.00035,-23.51245,12.32772,15.42863,3.08207,-0.64426,79.13877,-4.767024,-1.415937,0.43088,,,,,,,,,,,,-9.3613,6.99933,-1.67082,50,5.26664,8.75297,-125.55882,-1.19065,-14.96929,25.02086,-20.98171,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,bd07c2e0-7f6d-11ef-b882-fff4b6187d9b,87.47778,,,7.33038,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:51:16.39,2024-09-30T16:51:16.3978888-04:00,2024-09-30T20:51:16.3978888Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,3fab7703-296c-4d07-9741-073bd9cfc2c9,53.49766,-126.2539,12.51043,5.29162,-0.60778,-10.49085,-1.91975,9.16882,-7.48465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,225.638872,16.506843,2169.356004,0.958786,1:30,-0.329571,-0.686833,-0.647798,-90.598552,-28.321683,76.302555,126.730595,-74.463809,0.214668,-0.963461,-0.160187,80.560254,-12.396032,0.963461,-0.214668,0.160187,-80.560254,12.396032,-0.963461,0.214668,0.160187,-126.730595,74.463809,-0.214668,0.963461,-0.160187
40,2024-09-30,16:51:36.88,3,2,"Elliff, Parker",1000355695,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,2,Top,1,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.80827,0.037423,-2.911817,1799.370209,124.22949,10:15,5.11978,2.2872,6.07673,-42.77664,4.21508,-4.10032,1.58973,-0.75093,70.82216,-7.858539,-3.649348,0.49338,,,,,,,,,,,,1.3189,2.60213,-2.05979,50,5.1,5.81671,-111.52785,-1.18338,1.66329,19.81637,-28.89239,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,c9421a10-7f6d-11ef-b882-fff4b6187d9b,76.39629,,,5.98612,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:51:36.88,2024-09-30T16:51:36.8835720-04:00,2024-09-30T20:51:36.8835720Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,3879f3aa-8f25-4c1e-b950-e2082f248fa1,54.42131,-112.31069,9.90819,5.1242,-0.042,-14.44619,-2.28828,5.751,0.83165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,355.310782,74.534041,479.830516,0.266666,5:45,-0.949058,-0.021171,0.31439,20.560153,-15.475347,80.065715,90.166823,-5.394531,0.995567,-0.094013,-0.002899,88.233961,-84.602898,0.094013,-0.995567,0.002899,-88.233961,84.602898,-0.094013,0.995567,0.002899,-90.166823,5.394531,-0.995567,0.094013,-0.002899
41,2024-09-30,16:51:59.28,3,3,"Elliff, Parker",1000355695,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,2,Top,1,0,2,ChangeUp,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,77.25175,-3.329746,-4.713756,1915.957672,90.945071,9:00,5.03842,2.27576,5.92107,-45.34806,1.37721,-5.08154,-1.84441,-2.53174,72.45699,-11.513027,-5.623809,0.49198,,,,,,,,,,,,1.48465,1.73965,-1.8946,50,4.74406,9.39039,-111.87388,-7.87772,1.89598,18.73389,-29.95242,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,d68c81b0-7f6d-11ef-b882-fff4b6187d9b,76.61381,,,4.79476,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:51:59.28,2024-09-30T16:51:59.2829576-04:00,2024-09-30T20:51:59.2829576Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,d877df37-4ae3-487f-ab1e-e510c6852f06,54.58173,-112.63851,9.36695,5.04064,-6.65521,-14.97621,-2.27629,9.31301,0.94799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,358.682159,71.538456,606.722656,0.316668,6:00,-0.917294,-0.062364,0.393296,33.641787,-33.804411,67.462052,90.334926,-6.984295,0.992563,-0.121597,-0.005802,87.268137,-83.007718,0.121597,-0.992563,0.005802,-87.268137,83.007718,-0.121597,0.992563,0.005802,-90.334926,6.984295,-0.992563,0.121597,-0.005802
42,2024-09-30,16:52:20.86,3,4,"Elliff, Parker",1000355695,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,2,Top,1,1,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,1,0,,86.49434,1.875898,-4.13843,2244.030803,245.054015,2:15,5.30763,1.96256,6.95443,-27.33419,8.36292,15.76485,4.74176,-0.49589,79.44198,-3.303066,-1.262715,0.430019,,,,,,,,,,,,-9.43749,4.30276,-1.71003,50,5.41478,8.53595,-125.61306,3.39586,-15.19985,23.53133,-25.24411,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,e399e050-7f6d-11ef-b882-fff4b6187d9b,87.65287,,,7.05235,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:52:20.86,2024-09-30T16:52:20.8600000-04:00,2024-09-30T20:52:20.8600000Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,e1416c6f-50ef-48d0-9c7d-5b9a971d8242,53.54482,-126.27537,11.76566,5.30921,4.10638,-12.62206,-1.9563,8.96376,-7.59992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.84236,,0.732979,,-1.05643,4.59309,0.54746,-1.76534,6.17432,1.06013,,,,-1.66548,103.69729,-7.69013,6.18737,9.12371,-11.39814,1.01347,-5.27207,2.9665,High,High,High,,,High,High,High,225.280763,25.933544,2018.061155,0.899302,1:30,-0.502483,-0.624353,-0.598076,68.287576,61.383413,37.438159,140.015395,-76.275556,0.152454,-0.971448,-0.181787,79.400828,-8.769178,0.971448,-0.152454,0.181787,-79.400828,8.769178,-0.971448,0.152454,0.181787,-140.015395,76.275556,-0.152454,0.971448,-0.181787
43,2024-09-30,16:52:48.60,3,5,"Elliff, Parker",1000355695,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,2,Top,2,2,2,ChangeUp,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,79.97938,-1.534572,-2.624778,1970.339582,66.398346,8:15,5.13509,2.00995,5.95944,-44.52085,-1.1674,-5.51618,0.0002,-0.88534,74.37477,-9.658469,-3.616906,0.473896,,,,,,,,,,,,2.18185,0.09134,-1.79833,50,4.98778,5.52301,-116.19754,-4.51451,2.99783,20.76355,-32.04855,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,f403fe80-7f6d-11ef-b882-fff4b6187d9b,79.53735,,,5.60462,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:52:48.60,2024-09-30T16:52:48.6018696-04:00,2024-09-30T20:52:48.6018696Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,a82db6f8-a72d-49a9-9dc4-13bd99f4eb54,54.54161,-117.00627,10.38178,5.13931,-3.26623,-16.02427,-2.01117,5.40625,1.49891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,335.968986,72.31517,598.551384,0.303781,5:15,-0.935386,-0.149179,0.320623,35.508104,-38.123514,66.10942,90.157597,-12.006385,0.978121,-0.208021,-0.00269,89.259013,-77.992596,0.208021,-0.978121,0.00269,-89.259013,77.992596,-0.208021,0.978121,0.00269,-90.157597,12.006385,-0.978121,0.208021,-0.00269
44,2024-09-30,16:53:12.03,3,6,"Elliff, Parker",1000355695,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,2,Top,2,3,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.09949,-0.091249,-3.840184,2322.951926,227.301594,1:30,5.37371,1.74389,6.85381,-20.97044,12.81249,12.80005,3.5428,-0.69569,81.83041,-4.091507,-1.507728,0.418331,77.94671,48.915501,116.009336,5070.490194,,,,,68.16148,,,-7.79973,7.1404,-1.50277,50,5.35996,8.2237,-129.45982,-0.75642,-13.31594,25.5177,-19.98374,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,01f2e380-7f6e-11ef-b882-fff4b6187d9b,90.10197,60.9618,,7.26908,,,,-0.1266,3.23562,0.80269,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:53:12.03,2024-09-30T16:53:12.0369800-04:00,2024-09-30T20:53:12.0369800Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,545d74c1-6a0c-420b-8d94-8640821e0fcc,53.64489,-130.17628,12.75885,5.37332,-0.19533,-9.99187,-1.73891,8.59757,-6.65797,,-0.1266,-32.94546,-7.21122,3.14959,-0.75004,-0.23167,0.5696,-0.41564,0.11685,3.23562,86.16889,-31.74002,4.50808,-0.92423,0.04793,0.16137,-0.13247,0.03829,0.80269,67.52,-12.95723,2.67804,-0.48636,-0.0579,0.19663,-0.14637,0.04137,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,225.752392,27.978139,2051.460761,0.883127,1:30,-0.508345,-0.633357,-0.583475,-93.011476,-25.124327,65.606621,139.001488,-73.762531,0.183441,-0.960111,-0.211036,77.603311,-10.57026,0.960111,-0.183441,0.211036,-77.603311,10.57026,-0.960111,0.183441,0.211036,-139.001488,73.762531,-0.183441,0.960111,-0.211036
45,2024-09-30,16:53:34.04,3,7,"Elliff, Parker",1000355695,Right,ASH_UNI,"Stevens, Drew",1000209425,Right,ASH_UNI,Undefined,2,Top,2,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,89.03796,1.829341,-4.382823,2239.598626,238.685603,2:00,5.43953,1.68448,7.15271,-23.1223,10.70981,15.80174,5.17632,-0.97931,80.80723,-2.610687,-1.49092,0.418635,,,,,,,,,,,,-9.64725,5.54898,-1.43046,50,5.53972,9.31925,-129.15382,3.5603,-16.23064,27.89333,-22.83841,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,0f174c90-7f6e-11ef-b882-fff4b6187d9b,90.03644,,,8.23073,,,,,,,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:53:34.04,2024-09-30T16:53:34.0437640-04:00,2024-09-30T20:53:34.0437640Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,257212f8-8835-4913-8d49-f859ac3f432e,53.34367,-129.87394,13.94666,5.44019,4.14991,-11.4192,-1.67646,9.73827,-8.11532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,227.51247,23.404598,2055.33061,0.917723,1:30,-0.464768,-0.663726,-0.586053,30.165226,51.82027,3.094775,155.512687,-68.57024,0.151439,-0.930866,-0.332497,70.343715,-8.710319,0.930866,-0.151439,0.332497,-70.343715,8.710319,-0.930866,0.151439,0.332497,-155.512687,68.57024,-0.151439,0.930866,-0.332497
46,2024-09-30,16:54:02.13,4,1,"Elliff, Parker",1000355695,Right,ASH_UNI,"Verduzco, Nick",10289223,Right,ASH_UNI,Undefined,2,Top,2,0,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,86.02995,-0.02127,-4.408394,2194.050638,231.923144,1:45,5.30683,1.96358,6.94457,-25.19993,11.18934,12.80863,3.18742,-0.989,78.57225,-4.823071,-2.072799,0.434168,80.06791,7.048247,8.683802,960.092346,,,,98.03588,97.65952,10.89766,0.907217,-8.10953,6.31441,-1.693,50,5.29661,9.1888,-124.87353,-0.69168,-12.7869,25.47498,-22.21765,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20240930-AshlandUniversity-Private-1,1fd46cc0-7f6e-11ef-b882-fff4b6187d9b,86.81529,5.68727,,7.4577,,,,1.19039,3.18448,1.0005,300d83e1-adff-4200-b3a4-2e0c9896516e,2024-09-30,20:54:02.13,2024-09-30T16:54:02.1317768-04:00,2024-09-30T20:54:02.1317768Z,GroundBall,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,916934b8-d808-435f-b833-c06a2e915c2e,53.55433,-125.59655,12.73749,5.3073,-0.06111,-11.10883,-1.95893,9.5517,-6.39345,308.729071,1.19039,115.20938,-12.4233,1.24083,-0.19587,-0.06627,0.09215,-0.05624,0.01436,3.18448,14.40971,-21.44161,2.16507,-0.3546,-0.05217,0.1504,-0.0988,0.02545,1.0005,17.59597,2.8416,-1.23581,0.19402,0.18008,-0.28245,0.17953,-0.04603,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,224.767446,21.015161,2048.1146,0.933486,1:30,-0.408253,-0.657522,-0.633241,66.342235,62.428404,44.930083,136.400485,-72.063549,0.212375,-0.951399,-0.223019,76.807385,-12.261551,0.951399,-0.212375,0.223019,-76.807385,12.261551,-0.951399,0.212375,0.223019,-136.400485,72.063549,-0.212375,0.951399,-0.223019
