PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
37,2024-10-16,15:52:59.65,5,1,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Goddard, Noah",1,Right,ASH_UNI,Undefined,1,Bottom,2,0,0,Slider,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,75.45611,-0.19182,2.675828,2015.841974,292.29548,3:45,5.00197,-1.17114,5.61738,-51.76172,-1.67461,8.16689,0.50928,2.00848,69.13412,-9.633879,4.134314,0.509371,,,,,,,,,,,,-3.3089,-0.26791,0.93738,50,4.95253,-5.41644,-109.40542,-2.01084,-3.96867,21.18185,-32.49537,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,3f71af20-8bf8-11ef-9b2d-a753a00dd5ee,73.99795,,,6.32199,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:52:59.65,2024-10-16T15:52:59.6513684-04:00,2024-10-16T19:52:59.6513684Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,9e2fae04-550e-4071-9c74-601d6eef9685,54.88016,-110.34621,10.59093,5.00979,-0.56755,-16.24768,1.17404,-5.24017,-1.98433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,339.369571,-71.541288,638.258323,0.316621,5:15,0.934052,-0.108382,0.340294,56.228625,13.378925,7.680266,146.953308,53.848034,0.321701,0.807455,-0.494494,58.516259,18.76585,0.807455,0.321701,0.494494,-58.516259,-18.76585,-0.807455,-0.321701,0.494494,-146.953308,-53.848034,-0.321701,-0.807455,-0.494494
38,2024-10-16,15:53:24.04,5,2,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Goddard, Noah",1,Right,ASH_UNI,Undefined,1,Bottom,2,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,74.58277,0.660287,2.782441,1434.594172,101.710304,9:30,4.89874,-1.32595,6.07113,-44.07975,6.79981,-23.58096,1.83716,-0.71432,67.18914,-7.573518,-1.464335,0.513385,,,,,,,,,,,,13.06544,3.83272,1.12271,50,4.92685,-4.42204,-108.10671,0.00745,15.1368,22.54438,-27.7337,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,4dec5960-8bf8-11ef-9b2d-a753a00dd5ee,73.41947,,,7.39363,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:53:24.04,2024-10-16T15:53:24.0400276-04:00,2024-10-16T19:53:24.0400276Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,95d435a8-0cfe-4450-aaff-921970c1caa8,54.42561,-109.02571,11.27219,4.9035,1.13799,-13.86685,1.31555,-5.03908,7.5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,112.685598,4.776476,1429.612014,0.996527,9:45,-0.053925,0.920329,-0.387409,61.150071,-28.2536,33.134327,167.257724,-5.868166,0.21941,-0.10224,-0.970261,6.015263,-12.67439,0.10224,-0.21941,0.970261,-6.015263,12.67439,-0.10224,0.21941,0.970261,-167.257724,5.868166,-0.21941,0.10224,-0.970261
39,2024-10-16,15:53:43.77,5,3,"Leishman, Marshall",1000370433,Left,ASH_UNI,"Goddard, Noah",1,Right,ASH_UNI,Undefined,1,Bottom,2,1,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,76.28103,0.255763,3.536131,1497.10694,93.251071,9:00,4.86368,-1.42951,6.13387,-45.00538,2.9054,-22.98671,1.35007,-0.07269,69.68166,-8.088955,-0.606639,0.498182,,,,,,,,,,,,12.99646,1.85913,1.17138,50,4.85988,-6.04528,-110.69085,-0.80536,16.01062,21.06231,-29.88376,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,59b02100-8bf8-11ef-9b2d-a753a00dd5ee,75.66,,,6.59938,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:53:43.77,2024-10-16T15:53:43.7782932-04:00,2024-10-16T19:53:43.7782932Z,,v3,,,,"Peltz, Ben",1000370416,Right,ASH_UNI,88e84e68-15f9-4a88-abd3-791eb74b774e,54.36628,-111.51857,10.53115,4.86845,0.36904,-14.94188,1.42131,-6.67448,8.00531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,108.796608,9.614298,1476.079158,0.985954,9:45,-0.142943,0.934108,-0.327123,57.453868,-28.805327,45.945862,159.872754,-3.956183,0.343286,-0.068994,-0.936693,4.2126,-20.077218,0.068994,-0.343286,0.936693,-4.2126,20.077218,-0.068994,0.343286,0.936693,-159.872754,3.956183,-0.343286,0.068994,-0.936693
40,2024-10-16,15:56:42.74,1,1,"Hall, Matthew",1000370436,Right,ASH_UNI,"Franks, Chris",1000095644,Right,ASH_UNI,Undefined,2,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.72442,-0.056659,-3.486859,1765.905355,254.552235,2:30,5.78927,1.51907,6.46505,-37.91974,5.65036,14.90115,2.57716,-0.44567,72.29995,-7.169939,-0.786507,0.475079,,,,,,,,,,,,-8.8791,3.43177,-1.27895,50,5.76877,6.51809,-115.63525,-1.18115,-11.86744,24.15568,-27.58729,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,c45bde40-8bf8-11ef-9b2d-a753a00dd5ee,79.33936,,,7.42447,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:56:42.74,2024-10-16T15:56:42.7449748-04:00,2024-10-16T19:56:42.7449748Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,2f62a7cf-ac5a-4483-886f-2fe181c8945a,54.03184,-116.47444,12.07784,5.79316,-0.22275,-13.79364,-1.51255,6.93037,-5.93372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,238.648653,25.006595,1600.367856,0.906259,2:00,-0.449853,-0.774357,-0.444977,-91.946634,-35.309,79.946824,156.2119,70.647676,0.133662,0.943499,-0.303224,72.183525,7.681275,0.943499,0.133662,0.303224,-72.183525,-7.681275,-0.943499,-0.133662,0.303224,-156.2119,-70.647676,-0.133662,-0.943499,-0.303224
41,2024-10-16,15:57:00.87,1,2,"Hall, Matthew",1000370436,Right,ASH_UNI,"Franks, Chris",1000095644,Right,ASH_UNI,Undefined,2,Top,0,0,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,79.59017,-0.300855,-2.721202,1896.089496,245.729633,2:15,5.83787,1.44425,6.30372,-35.7362,8.11997,14.64272,2.58238,0.15561,72.31476,-6.997595,-0.073302,0.476636,94.31559,-0.038641,24.686456,2868.444092,,,,,39.73281,,,-8.51815,4.73461,-1.25154,50,5.79868,4.97597,-115.52113,-1.61794,-11.379,23.82119,-25.8493,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,cf298610-8bf8-11ef-9b2d-a753a00dd5ee,79.08017,2.65844,,7.27541,,,,1.82504,2.65844,-0.19646,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:57:00.87,2024-10-16T15:57:00.8789396-04:00,2024-10-16T19:57:00.8789396Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,00ae0c62-2697-4091-8d53-cb2edca44527,54.19436,-116.38282,11.9106,5.84029,-0.68288,-12.92465,-1.43898,5.38758,-5.6895,347.145832,1.82569,125.65743,-18.29275,,,,,,,2.66456,-0.37746,-32.12538,,,,,,,-0.19724,57.81001,-4.60881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,234.682484,24.166922,1729.909809,0.912357,1:45,-0.430065,-0.746587,-0.507594,-85.872944,-41.864476,81.692641,157.937866,69.26599,0.132978,0.935234,-0.328107,70.667666,7.641707,0.935234,0.132978,0.328107,-70.667666,-7.641707,-0.935234,-0.132978,0.328107,-157.937866,-69.26599,-0.132978,-0.935234,-0.328107
42,2024-10-16,15:57:34.53,2,1,"Hall, Matthew",1000370436,Right,ASH_UNI,"Cangelosi, Jeremiah",1000099336,Right,ASH_UNI,Undefined,2,Top,1,0,0,ChangeUp,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.37728,-1.892399,-1.686667,2057.193484,123.668548,10:00,5.92914,1.28386,6.09682,-40.77821,7.29843,-8.45926,0.77931,-0.9815,69.8151,-9.436327,-3.212832,0.499044,,,,,,,,,,,,3.8913,4.80229,-1.14944,50,5.76189,3.55083,-110.81979,-4.8185,4.7745,22.27392,-26.28182,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,e347ab90-8bf8-11ef-9b2d-a753a00dd5ee,75.52936,,,6.56218,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:57:34.53,2024-10-16T15:57:34.5389972-04:00,2024-10-16T19:57:34.5389972Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,297d68c7-0126-4adc-8c99-9a9256a2bdcd,54.40137,-111.70093,11.13696,5.93194,-3.77881,-13.14091,-1.28617,3.36195,2.38725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,142.438681,80.327685,345.635388,0.168013,10:45,-0.992121,0.069813,-0.104028,41.778647,-36.072175,59.581514,137.835218,-51.441101,0.418412,-0.781968,-0.462015,59.423878,-24.734382,0.781968,-0.418412,0.462015,-59.423878,24.734382,-0.781968,0.418412,0.462015,-137.835218,51.441101,-0.418412,0.781968,-0.462015
43,2024-10-16,15:57:51.48,2,2,"Hall, Matthew",1000370436,Right,ASH_UNI,"Cangelosi, Jeremiah",1000099336,Right,ASH_UNI,Undefined,2,Top,1,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.10801,-1.343823,-3.034252,1870.889376,254.175309,2:30,5.75153,1.31607,6.52533,-38.42538,5.95118,15.22241,1.31463,-0.20164,71.59705,-8.552123,-0.268016,0.479455,,,,,,,,,,,,-9.04485,4.01709,-1.11136,50,5.64169,5.56191,-114.73269,-3.74598,-11.82308,25.05747,-26.92304,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,ed59f2a0-8bf8-11ef-9b2d-a753a00dd5ee,78.61512,,,7.51096,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:57:51.48,2024-10-16T15:57:51.4883476-04:00,2024-10-16T19:57:51.4883476Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,2499368c-f78e-4bfb-ba45-17d85d063120,53.97209,-115.59694,12.52874,5.75488,-2.8174,-13.46152,-1.31022,5.96969,-5.91154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,235.63855,19.467875,1763.927831,0.942829,1:45,-0.34266,-0.785901,-0.514727,76.421315,47.822466,74.061584,150.840981,67.131414,0.189349,0.921399,-0.339369,69.780243,10.914781,0.921399,0.189349,0.339369,-69.780243,-10.914781,-0.921399,-0.189349,0.339369,-150.840981,-67.131414,-0.189349,-0.921399,-0.339369
44,2024-10-16,15:58:14.62,2,3,"Hall, Matthew",1000370436,Right,ASH_UNI,"Cangelosi, Jeremiah",1000099336,Right,ASH_UNI,Undefined,2,Top,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.29218,-1.265966,-2.277711,2093.908899,191.648949,12:30,5.94605,1.3247,6.25176,-21.69076,15.5019,2.94248,2.96992,-0.53166,78.62374,-5.38094,-1.746516,0.438935,90.00816,31.164486,33.536899,3807.618592,85.97386,55.74754,68.61748,353.49849,336.8929,46.777526,4.469066,-2.1974,8.78878,-1.15692,50,5.84126,4.86818,-125.26577,-3.38099,-3.47329,26.53874,-18.28218,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,fb2b3d80-8bf8-11ef-9b2d-a753a00dd5ee,85.87256,69.60166,,7.66844,,,,0.04915,2.86874,0.69571,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:58:14.62,2024-10-16T15:58:14.6250644-04:00,2024-10-16T19:58:14.6250644Z,FlyBall,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,a22458ca-33b0-4437-b142-38c67eb70b76,54.2448,-126.16186,13.26937,5.945,-2.76368,-9.14109,-1.32327,4.98546,-1.73664,,0.04962,94.14364,-18.54819,4.44865,-0.94743,0.1753,-0.03599,0.00588,-0.00039,2.86679,68.36129,-20.01213,1.77951,-0.46189,0.14382,-0.02915,0.00346,-0.00019,0.69636,62.39397,0.34704,-1.34244,0.54734,-0.13816,0.01966,-0.00077,-7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,211.187144,41.374858,1571.271732,0.750401,1:00,-0.677234,-0.403093,-0.615524,-50.575048,-20.287654,-52.268586,162.30748,4.403834,0.303011,0.076786,-0.949888,4.621547,17.638567,0.076786,0.303011,0.949888,-4.621547,-17.638567,-0.076786,-0.303011,0.949888,-162.30748,-4.403834,-0.303011,-0.076786,-0.949888
45,2024-10-16,15:58:58.02,2,4,"Hall, Matthew",1000370436,Right,ASH_UNI,"Cangelosi, Jeremiah",1000099336,Right,ASH_UNI,Undefined,2,Top,1,1,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,80.81557,-0.714326,-2.733702,1945.188658,240.032373,2:00,5.79262,1.37764,6.65718,-31.85045,10.08741,14.98875,2.48395,0.12318,73.45064,-6.738107,-0.005072,0.466095,93.20658,-7.030226,-17.112744,,,,,18.7876,18.7876,-15.014119,0.13104,-8.74697,5.96437,-1.19933,50,5.73183,5.08545,-117.35066,-2.30625,-12.06756,24.41526,-23.94544,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,14fb8440-8bf9-11ef-9b2d-a753a00dd5ee,80.86857,2.31253,,7.36493,,,,1.63405,2.31253,0.20666,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:58:58.02,2024-10-16T15:58:58.0220820-04:00,2024-10-16T19:58:58.0220820Z,GroundBall,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,bd2126df-92e3-4100-bc05-74c15a6e79c9,53.83995,-118.14687,12.20763,5.79431,-1.52535,-11.97272,-1.37159,5.47899,-6.03378,186.49544,1.63487,129.58529,-27.39183,,,,,,,2.31243,-16.72161,-7.05405,,,,,,,0.20638,-39.89464,9.00581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,231.128691,27.289533,1728.691117,0.888701,1:45,-0.475914,-0.697567,-0.535636,64.767325,55.918654,40.697156,176.362667,77.381512,0.013859,0.975846,-0.218018,77.40612,0.794097,0.975846,0.013859,0.218018,-77.40612,-0.794097,-0.975846,-0.013859,0.218018,-176.362667,-77.381512,-0.013859,-0.975846,-0.218018
46,2024-10-16,15:59:32.21,3,1,"Hall, Matthew",1000370436,Right,ASH_UNI,"Mastri, Kaiden",1000370431,Right,ASH_UNI,Undefined,2,Top,2,0,0,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.17636,-1.074363,-2.479649,1966.684434,228.874575,1:45,5.74493,1.49219,6.6617,-29.54734,12.88308,13.13469,2.29855,0.31639,73.15693,-6.671707,-0.088159,0.468824,69.33929,79.91397,-113.027395,4838.605167,,,,,21.41495,,,-7.69839,7.53209,-1.33068,50,5.66081,4.60287,-116.47632,-2.94032,-10.50495,23.24655,-21.89599,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,2967a2b0-8bf9-11ef-9b2d-a753a00dd5ee,80.39782,52.45325,,7.01943,,,,2.42806,2.3954,-0.30215,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,19:59:32.21,2024-10-16T15:59:32.2127216-04:00,2024-10-16T19:59:32.2127216Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,19512442-7990-40e1-95df-064679b512f9,53.83615,-117.23944,11.62327,5.74553,-2.22153,-10.948,-1.48744,4.94773,-5.25247,338.021945,2.42806,-6.96737,-1.11211,0.21734,1.08188,-3.34419,4.82562,-3.23912,0.7836,2.3954,100.12652,-48.20194,10.87349,-4.55995,4.94157,-6.14215,4.21387,-1.10804,-0.30214,-16.39404,-22.07881,5.61349,4.1884,-16.53958,24.24097,-16.21391,3.87811,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,233.496664,24.392373,1791.135519,0.910739,1:45,-0.42225,-0.739687,-0.523993,63.628949,52.796429,36.868814,154.244202,82.714551,0.055105,0.991927,-0.114214,83.431662,3.158869,0.991927,0.055105,0.114214,-83.431662,-3.158869,-0.991927,-0.055105,0.114214,-154.244202,-82.714551,-0.055105,-0.991927,-0.114214
47,2024-10-16,16:00:06.67,3,2,"Hall, Matthew",1000370436,Right,ASH_UNI,"Mastri, Kaiden",1000370431,Right,ASH_UNI,Undefined,2,Top,2,0,1,Fastball,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.31139,-1.645354,-1.365833,2119.090474,200.00387,12:45,5.77076,1.6517,6.29485,-28.30738,9.09961,2.82953,1.89489,0.62873,78.20273,-6.964169,-0.853681,0.440198,,,,,,,,,,,,-1.90228,5.65323,-1.55258,50,5.63635,2.87465,-125.23817,-4.45639,-2.97856,28.62869,-23.32233,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,3dfe7aa0-8bf9-11ef-9b2d-a753a00dd5ee,85.62616,,,8.10866,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,20:00:06.67,2024-10-16T16:00:06.6773360-04:00,2024-10-16T20:00:06.6773360Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,2bed4a09-867f-4a75-8acc-e10708d0a822,54.20024,-126.19467,14.31435,5.77222,-3.67718,-11.66117,-1.65028,2.97416,-1.48928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,214.7141,37.041373,1691.459563,0.798201,1:15,-0.604563,-0.47167,-0.641896,-52.860465,-34.007352,-42.690061,152.361885,5.038574,0.462093,0.087826,-0.882472,5.683543,27.522242,0.087826,0.462093,0.882472,-5.683543,-27.522242,-0.087826,-0.462093,0.882472,-152.361885,-5.038574,-0.462093,-0.087826,-0.882472
48,2024-10-16,16:00:24.03,3,3,"Hall, Matthew",1000370436,Right,ASH_UNI,"Mastri, Kaiden",1000370431,Right,ASH_UNI,Undefined,2,Top,2,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.07456,0.125539,-0.738216,1995.950492,263.424608,2:45,5.63008,1.71704,6.30623,-40.10242,3.56256,16.90721,2.40387,2.44588,72.2094,-7.379814,2.324033,0.475596,,,,,,,,,,,,-8.93749,2.34555,-1.67003,50,5.62094,0.86056,-116.21122,-0.93728,-11.9654,26.04566,-29.03387,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,484abd70-8bf9-11ef-9b2d-a753a00dd5ee,79.25309,,,7.86517,,,,,,,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,20:00:24.03,2024-10-16T16:00:24.0345456-04:00,2024-10-16T20:00:24.0345456Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,2f235a35-d69c-4df5-956e-881fd14d5ea8,54.18839,-117.14618,13.02283,5.63588,0.10494,-14.51694,-1.70863,1.29008,-5.9827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,239.437607,17.807822,1900.319817,0.952088,2:00,-0.313833,-0.819148,-0.48011,74.758964,55.631196,68.693017,158.892787,74.06992,0.098838,0.961597,-0.25605,75.08951,5.672286,0.961597,0.098838,0.25605,-75.08951,-5.672286,-0.961597,-0.098838,0.25605,-158.892787,-74.06992,-0.098838,-0.961597,-0.25605
49,2024-10-16,16:00:43.51,3,4,"Hall, Matthew",1000370436,Right,ASH_UNI,"Mastri, Kaiden",1000370431,Right,ASH_UNI,Undefined,2,Top,2,1,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.98884,-0.313135,-2.295176,2099.119629,224.977304,1:30,5.71201,1.33322,6.83789,-27.98348,13.76961,12.2291,3.09426,0.2581,72.96466,-5.680165,-0.061659,0.465067,65.49604,56.469973,-120.852544,4150.339523,,,,,27.97702,,,-7.23926,7.85205,-1.18997,50,5.68168,4.2942,-117.58318,-1.32021,-9.9462,26.16902,-21.38592,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241016-AshlandUniversity-Private-1,53e81150-8bf9-11ef-9b2d-a753a00dd5ee,81.04728,39.27134,,8.02417,,,,0.73425,3.08555,-0.27063,d323fffa-d6cd-4d95-960d-7f95fcc2ef13,2024-10-16,20:00:43.51,2024-10-16T16:00:43.5147632-04:00,2024-10-16T20:00:43.5147632Z,,v3,,,,"Goddard, Noah",1,Right,ASH_UNI,03fd9b19-0e49-4232-be9b-4c34ff4dcf2b,53.6574,-118.39436,13.08451,5.71233,-0.65729,-10.69296,-1.32786,4.60251,-4.9731,30.251151,0.73425,-27.21151,-4.56274,2.63471,-0.81699,0.20961,-0.04672,0.00677,0.00077,3.08555,80.07586,-27.99594,3.53404,-0.69075,0.10033,0.00443,-0.0253,0.01383,-0.27063,-45.5527,7.13683,-1.33378,0.21684,-0.01536,-0.01461,0.02134,-0.01058,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,227.981653,28.136058,1851.067223,0.88183,1:30,-0.491243,-0.657706,-0.571054,40.138737,44.037603,10.327336,172.755219,74.011606,0.034736,0.961318,-0.273244,74.132799,1.990609,0.961318,0.034736,0.273244,-74.132799,-1.990609,-0.961318,-0.034736,0.273244,-172.755219,-74.011606,-0.034736,-0.961318,-0.273244
